# Global mole fraction growth rate for HFC-227ea 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:20.729225+00:00 
# Units: ppt 
Year,Month,Decimal_date,Global_mole_fraction_growth_rate,Global_mole_fraction_growth_rate_1-sigma
1979,8,1979.62,0.004453030769866546,0.01351698026490679
1979,9,1979.71,0.004443117316711233,0.013396097795258683
1979,10,1979.79,0.004321327100233529,0.01327345492189346
1979,11,1979.87,0.0040803716106666355,0.01321531934104074
1979,12,1979.96,0.003779540731610377,0.013290131175123805
1980,1,1980.04,0.0035344753972736233,0.013530766767387004
1980,2,1980.12,0.0034175020429041752,0.013900921801558856
1980,3,1980.21,0.003414654344779976,0.014340315458126989
1980,4,1980.29,0.003443680608573905,0.014777882542366763
1980,5,1980.37,0.00343443856684578,0.015122636941520487
1980,6,1980.46,0.0033663023154545265,0.015301155134407322
1980,7,1980.54,0.0032544558824506744,0.015270464529943552
1980,8,1980.62,0.003111137768236457,0.015034581297258813
1980,9,1980.71,0.0029207180794243405,0.014646516678653425
1980,10,1980.79,0.002645458284151018,0.014166832886937564
1980,11,1980.87,0.0022813886551560788,0.013637869760261812
1980,12,1980.96,0.0018891190764765604,0.013111762631549369
1981,1,1981.04,0.001584519768898886,0.01264336286107125
1981,2,1981.12,0.0014395501447071533,0.012256434640414742
1981,3,1981.21,0.0014389737675147205,0.011950685259398453
1981,4,1981.29,0.0014981925662413782,0.011693292667508164
1981,5,1981.37,0.0015441845101926872,0.011434456517201404
1981,6,1981.46,0.0015519405805615655,0.011152763435671738
1981,7,1981.54,0.001530237664861971,0.010849859549978736
1981,8,1981.62,0.0014870527089220105,0.010543785043788997
1981,9,1981.71,0.0014055282112281273,0.010294858381040916
1981,10,1981.79,0.0012487446154359403,0.010185044002771542
1981,11,1981.87,0.0010133978456350284,0.010280984810753565
1981,12,1981.96,0.0007611956082691151,0.010633562772442439
1982,1,1982.04,0.0006103225937765057,0.01123109236997303
1982,2,1982.12,0.0006342955224214901,0.01197852739742124
1982,3,1982.21,0.0008185976635946637,0.012779170978826405
1982,4,1982.29,0.0010791708157611996,0.013577382705635691
1982,5,1982.37,0.0013403276099774645,0.0143335816741431
1982,6,1982.46,0.0015697508819104452,0.015016597018380892
1982,7,1982.54,0.0017647410582314342,0.015593691283079674
1982,8,1982.62,0.0019224682600433851,0.016052531955023115
1982,9,1982.71,0.0020164065208629575,0.016418768261885684
1982,10,1982.79,0.0019998321629412052,0.016724397552275342
1982,11,1982.87,0.0018621455664635858,0.01698203960034512
1982,12,1982.96,0.001661434292012081,0.0171893540651039
1983,1,1983.04,0.0015153960989716187,0.017319183246213118
1983,2,1983.12,0.001500067646413645,0.017344972608450766
1983,3,1983.21,0.0016069531848009544,0.017274628954110943
1983,4,1983.29,0.001761697717484774,0.01714383987652614
1983,5,1983.37,0.0018980382596075355,0.01697391373565889
1983,6,1983.46,0.0019918637021517378,0.01677216121680044
1983,7,1983.54,0.002048331043246458,0.016532464637486328
1983,8,1983.62,0.0020706791150451533,0.0162397593390717
1983,9,1983.71,0.002035926032510345,0.015902019761491862
1983,10,1983.79,0.0018986561360376949,0.015543063681004988
1983,11,1983.87,0.0016490042704424032,0.015176349371866571
1983,12,1983.96,0.001345894525726444,0.014801328578756842
1984,1,1984.04,0.00110765702054605,0.014392922317357643
1984,2,1984.12,0.001011252020787682,0.013931828624968601
1984,3,1984.21,0.0010492852423153137,0.013435696144786673
1984,4,1984.29,0.0011485362226202854,0.012946035805496293
1984,5,1984.37,0.0012441387740176725,0.012488608071493407
1984,6,1984.46,0.0013133522618210638,0.01207677337532381
1984,7,1984.54,0.0013624552502109941,0.011704528059347219
1984,8,1984.62,0.0013946798253153157,0.011362664144775287
1984,9,1984.71,0.0013853629299975972,0.01108248204112168
1984,10,1984.79,0.0012858673621589493,0.010912323766803544
1984,11,1984.87,0.0010829561522127066,0.01086722284336473
1984,12,1984.96,0.0008332451587913317,0.01093771673208852
1985,1,1985.04,0.0006537328377803312,0.011093753813793818
1985,2,1985.12,0.0006202668343586986,0.011299888931968005
1985,3,1985.21,0.0007246811403632875,0.011540474665438873
1985,4,1985.29,0.0008936580567764234,0.011805810090332715
1985,5,1985.37,0.0010629556130342373,0.012080225879789285
1985,6,1985.46,0.0012109391656044992,0.012365332019323499
1985,7,1985.54,0.0013453425016613063,0.012662803474758925
1985,8,1985.62,0.0014705770823489558,0.01295814758746308
1985,9,1985.71,0.0015619209010037354,0.013242260152610041
1985,10,1985.79,0.0015693627501975524,0.013493164807855658
1985,11,1985.87,0.0014785612225675202,0.013671334162718485
1985,12,1985.96,0.0013459970932659512,0.013747254972307799
1986,1,1986.04,0.0012891776042430329,0.01371786257758025
1986,2,1986.12,0.0013839688125119715,0.013604988562344305
1986,3,1986.21,0.0016218834147666843,0.013451495708477514
1986,4,1986.29,0.0019293813397677077,0.013287663355321413
1986,5,1986.37,0.0022417596737024864,0.01312278947608454
1986,6,1986.46,0.0025368851878111564,0.012981535726071008
1986,7,1986.54,0.0028221298303139734,0.012890084736594835
1986,8,1986.62,0.0031009412444934483,0.012823923890474457
1986,9,1986.71,0.0033460797438382736,0.01272990418040096
1986,10,1986.79,0.0035034082187695333,0.012554094892203814
1986,11,1986.87,0.003555210846272506,0.012291691987080019
1986,12,1986.96,0.0035555327328607883,0.011997685127516608
1987,1,1987.04,0.0036196714542263905,0.011742788220070887
1987,2,1987.12,0.003820536515582317,0.011571098767776542
1987,3,1987.21,0.004145681486467035,0.011511149213246226
1987,4,1987.29,0.004516782887446803,0.01156608972851935
1987,5,1987.37,0.004863545201472579,0.011704344014967623
1987,6,1987.46,0.00515891741432681,0.011893422017296892
1987,7,1987.54,0.005406586539461761,0.01209864342781212
1987,8,1987.62,0.005606580869496106,0.012280492159001854
1987,9,1987.71,0.005728742110827905,0.012421883292670036
1987,10,1987.79,0.005716923217690816,0.012516545129878973
1987,11,1987.87,0.005555060981358383,0.012564493470932641
1987,12,1987.96,0.005302912548532629,0.012582833591998573
1988,1,1988.04,0.0050848391240523845,0.01258835012303076
1988,2,1988.12,0.004984816291156672,0.012581942222974417
1988,3,1988.21,0.005000814802364883,0.012567610464507767
1988,4,1988.29,0.005063681734472575,0.01254752535353517
1988,5,1988.37,0.005110549313802539,0.012516920081311037
1988,6,1988.46,0.005120084633425087,0.012482480966258439
1988,7,1988.54,0.005100153574758222,0.012437308094697203
1988,8,1988.62,0.005051282425013089,0.012350522044913643
1988,9,1988.71,0.004940440065694524,0.012208947906918594
1988,10,1988.79,0.00470601755669955,0.012019715691235475
1988,11,1988.87,0.004326115524800887,0.011799915247827654
1988,12,1988.96,0.003856941164251826,0.01158457161020117
1989,1,1989.04,0.003421854274224245,0.011411889324606765
1989,2,1989.12,0.0031057211707687235,0.011312369073526703
1989,3,1989.21,0.0029074054376278437,0.011319017179104435
1989,4,1989.29,0.002758217915328507,0.01144036504576826
1989,5,1989.37,0.0025968217661969423,0.01164048727281538
1989,6,1989.46,0.0024040910399567104,0.011879413397870478
1989,7,1989.54,0.0021901499750147453,0.012117018730436222
1989,8,1989.62,0.0019565471918280342,0.01231803948144104
1989,9,1989.71,0.0016692124987981421,0.012474842753901141
1989,10,1989.79,0.0012635868813505226,0.01258737845207451
1989,11,1989.87,0.0007140098476478271,0.01265891181093945
1989,12,1989.96,7.525903587722875e-05,0.012720883439799815
1990,1,1990.04,-0.0005277439023552236,0.012817734779712422
1990,2,1990.12,-0.0010077453105715554,0.012967567385349738
1990,3,1990.21,-0.0013642254346670805,0.013162354687466848
1990,4,1990.29,-0.0016647126328524085,0.013361103294963013
1990,5,1990.37,-0.001967879994829534,0.013509875303266031
1990,6,1990.46,-0.0022891958583197546,0.013586580922949508
1990,7,1990.54,-0.0026147569284347494,0.013593247486218452
1990,8,1990.62,-0.002939342493125352,0.013531584758195454
1990,9,1990.71,-0.003295249133627823,0.013408393545569644
1990,10,1990.79,-0.0037476290709200725,0.013217267442404965
1990,11,1990.87,-0.004323474627452564,0.01294973392489191
1990,12,1990.96,-0.004966029981698004,0.012632583807481557
1991,1,1991.04,-0.005544366338533704,0.012316053604718194
1991,2,1991.12,-0.005965309018375757,0.012016325523603847
1991,3,1991.21,-0.00622349297069125,0.011716294524601364
1991,4,1991.29,-0.0063815715162156995,0.011388730718331273
1991,5,1991.37,-0.006491192437079633,0.01103015771432268
1991,6,1991.46,-0.006559090555213404,0.010678325948520728
1991,7,1991.54,-0.006561764656794345,0.01036358836093033
1991,8,1991.62,-0.006485304929568739,0.010081966457083962
1991,9,1991.71,-0.0063590639994927515,0.009839526155042768
1991,10,1991.79,-0.0062520165572054025,0.009650936807054302
1991,11,1991.87,-0.006198355528320998,0.009515762117079933
1991,12,1991.96,-0.006148250187262931,0.00943000666747767
1992,1,1992.04,-0.005977421418444002,0.00937176633719539
1992,2,1992.12,-0.005604976160491297,0.009312149801297442
1992,3,1992.21,-0.0050427698511803214,0.009256765428366932
1992,4,1992.29,-0.00437350143097321,0.009234886344761337
1992,5,1992.37,-0.0036680270178255916,0.009252750187488399
1992,6,1992.46,-0.0029480389722834747,0.009300658486508549
1992,7,1992.54,-0.0022006026028566134,0.009341655657696957
1992,8,1992.62,-0.0014198025697948246,0.009334306677058264
1992,9,1992.71,-0.00064577204883856,0.009282132108756263
1992,10,1992.79,3.7752395916598416e-05,0.00921163053720964
1992,11,1992.87,0.0005857592781251432,0.009139120391176718
1992,12,1992.96,0.001041868673140168,0.009089103377905255
1993,1,1993.04,0.0015265123085246933,0.009077758796310105
1993,2,1993.12,0.0021144009230848015,0.009099202145574626
1993,3,1993.21,0.00278396257202462,0.009151361982029073
1993,4,1993.29,0.0034400966961471006,0.00922739636230654
1993,5,1993.37,0.00400050876016436,0.009299344132632843
1993,6,1993.46,0.004440161064991031,0.009345897600956308
1993,7,1993.54,0.004778215134005132,0.009341618830865282
1993,8,1993.62,0.005028290102394851,0.009265535785602129
1993,9,1993.71,0.0051571494078265665,0.009135844685250851
1993,10,1993.79,0.005088816369855271,0.008984332410957693
1993,11,1993.87,0.004794224009216026,0.008831523980470768
1993,12,1993.96,0.004341819764197326,0.008713449002218002
1994,1,1994.04,0.0038838334237581147,0.008660504039184719
1994,2,1994.12,0.0035291128616888002,0.008663314721730254
1994,3,1994.21,0.0032849965179447913,0.008699267962204531
1994,4,1994.29,0.00307855238368651,0.00873923206543325
1994,5,1994.37,0.0028510047233306405,0.008743057330700209
1994,6,1994.46,0.0026061984500181544,0.00868646080737499
1994,7,1994.54,0.002396441571017852,0.008550090186355691
1994,8,1994.62,0.002262144199024681,0.008333038437469392
1994,9,1994.71,0.002188576715699899,0.008090878374199284
1994,10,1994.79,0.0021125286346745406,0.007895821216727553
1994,11,1994.87,0.002011552303921611,0.0077743910713730545
1994,12,1994.96,0.0019591026055654965,0.007731186680676303
1995,1,1995.04,0.002112764543595148,0.007755380915725497
1995,2,1995.12,0.0025764039262063275,0.007814830849306155
1995,3,1995.21,0.003337012991728234,0.007885151575507598
1995,4,1995.29,0.004287575143410406,0.007943743916026234
1995,5,1995.37,0.005329068930831859,0.00796640544727668
1995,6,1995.46,0.006420408224404034,0.007952682269397387
1995,7,1995.54,0.007562632239600773,0.007904836590195688
1995,8,1995.62,0.008745273327215537,0.007830351829892578
1995,9,1995.71,0.009901325819645075,0.007775536199439956
1995,10,1995.79,0.010911156972790945,0.007786536313869091
1995,11,1995.87,0.011707682692520798,0.007874585439267098
1995,12,1995.96,0.012336246869012175,0.008054999849554637
1996,1,1996.04,0.012939486775482461,0.008335998853137513
1996,2,1996.12,0.013614552285701005,0.008677699714884392
1996,3,1996.21,0.014350144991991356,0.009021269319516535
1996,4,1996.29,0.01505079156749893,0.009313777359251667
1996,5,1996.37,0.015631336409961144,0.00951928303209459
1996,6,1996.46,0.016069356109665405,0.009630826286505455
1996,7,1996.54,0.016392567516986225,0.00964424365449637
1996,8,1996.62,0.016613770536583354,0.009559257404517458
1996,9,1996.71,0.016684814345220036,0.009408048664560385
1996,10,1996.79,0.0165038482728414,0.009227664694448882
1996,11,1996.87,0.0160330150272219,0.00902949562952686
1996,12,1996.96,0.015358987508375346,0.00882193203703045
1997,1,1997.04,0.01467409260213928,0.008606639517122653
1997,2,1997.12,0.01413312204862167,0.008385689875116663
1997,3,1997.21,0.013785530576766519,0.008193592166720831
1997,4,1997.29,0.013597962404427151,0.008088323575289219
1997,5,1997.37,0.013539665851272621,0.008097122380446017
1997,6,1997.46,0.013626636415938882,0.008202501675631227
1997,7,1997.54,0.013908648968310646,0.008335696728399768
1997,8,1997.62,0.014388814283503977,0.008437802411215481
1997,9,1997.71,0.014976430164969232,0.008519461972661657
1997,10,1997.79,0.015499075232533573,0.00861699972554678
1997,11,1997.87,0.015834483058823106,0.00871794785457418
1997,12,1997.96,0.015977502986991944,0.008785187472011196
1998,1,1998.04,0.01601919226968195,0.008791936756054596
1998,2,1998.12,0.016027377610219686,0.008749173146309274
1998,3,1998.21,0.015994292247858036,0.008710042257093724
1998,4,1998.29,0.015857360076641045,0.008716150836952477
1998,5,1998.37,0.015586320348213731,0.008743209493457419
1998,6,1998.46,0.015225006799355846,0.00873717506997199
1998,7,1998.54,0.014876408171296662,0.00865343910706722
1998,8,1998.62,0.014605528933110597,0.008489085411466117
1998,9,1998.71,0.01438872233867363,0.008288789034731828
1998,10,1998.79,0.01412985715156271,0.008090770575626335
1998,11,1998.87,0.01377411968114687,0.007915675382749338
1998,12,1998.96,0.013362526466772152,0.007819364873232426
1999,1,1999.04,0.013012297637271344,0.007878645349221372
1999,2,1999.12,0.012809374519048039,0.008083526550543634
1999,3,1999.21,0.012762116652457745,0.008328935189787048
1999,4,1999.29,0.012820891785667858,0.008473956591195512
1999,5,1999.37,0.012966573449240343,0.008425108355540379
1999,6,1999.46,0.013247872908593585,0.008167331063692957
1999,7,1999.54,0.013764173050244343,0.007733410097574394
1999,8,1999.62,0.014573018507828087,0.007182688430001826
1999,9,1999.71,0.01564184470666789,0.006628322583363295
1999,10,1999.79,0.016863382637695882,0.006212804426107479
1999,11,1999.87,0.018153446482591772,0.006054146103252596
1999,12,1999.96,0.019497720578979576,0.006225136931494991
2000,1,2000.04,0.02093447954722814,0.0067055408718708735
2000,2,2000.12,0.022456671411039807,0.007366142380551783
2000,3,2000.21,0.023976000260299234,0.008062585722571559
2000,4,2000.29,0.025343396709065595,0.008690000987320793
2000,5,2000.37,0.026443123658441044,0.00920114504909362
2000,6,2000.46,0.027239086491638663,0.009595583791308692
2000,7,2000.54,0.027759491570907156,0.00987818028264109
2000,8,2000.62,0.0280268325953179,0.010053855110094065
2000,9,2000.71,0.028020596343231015,0.010150333973399041
2000,10,2000.79,0.027689262815365708,0.010192295386462085
2000,11,2000.87,0.027041380100127663,0.010184970920058873
2000,12,2000.96,0.026181267976562877,0.010137866916964082
2001,1,2001.04,0.02528975159610797,0.010066037364503212
2001,2,2001.12,0.024519060782734345,0.009982581883115762
2001,3,2001.21,0.023943715338256392,0.009908330456850307
2001,4,2001.29,0.023577798607088068,0.009859286309282721
2001,5,2001.37,0.0234334170219715,0.009835813233425496
2001,6,2001.46,0.02354836708668843,0.00984124791827855
2001,7,2001.54,0.023975194011730566,0.009873753916483466
2001,8,2001.62,0.024717886067155432,0.009918957457170802
2001,9,2001.71,0.025705160559014034,0.009970386802574225
2001,10,2001.79,0.02680432623886426,0.010012919555333358
2001,11,2001.87,0.027911607298963213,0.01002538478908122
2001,12,2001.96,0.028993654160234757,0.010012379453014298
2002,1,2002.04,0.03007131148446781,0.009998611331285075
2002,2,2002.12,0.03115394888407874,0.010000107069544094
2002,3,2002.21,0.032214658055863224,0.010026094238418045
2002,4,2002.29,0.03320422338507195,0.01007387174960306
2002,5,2002.37,0.03409590444578544,0.01012904523844099
2002,6,2002.46,0.0349036321787336,0.010185790770702105
2002,7,2002.54,0.035671844351920404,0.010238608852040344
2002,8,2002.62,0.03642158872509,0.010278366719488797
2002,9,2002.71,0.03712605508580187,0.010311905782349647
2002,10,2002.79,0.03772195301319579,0.010351467280087248
2002,11,2002.87,0.03817713235513441,0.010411927930934706
2002,12,2002.96,0.0385134705660643,0.010522872489344018
2003,1,2003.04,0.03879101633572312,0.010705483935616798
2003,2,2003.12,0.03905723687527843,0.01094057532191508
2003,3,2003.21,0.039329237304588135,0.01119262015625997
2003,4,2003.29,0.03960538873698274,0.011430718470242763
2003,5,2003.37,0.03989785893899188,0.0116218737212182
2003,6,2003.46,0.040247779043754595,0.011735879613363392
2003,7,2003.54,0.04071791915357776,0.011745154921933012
2003,8,2003.62,0.04133720736381614,0.01164393893694661
2003,9,2003.71,0.04208005518781853,0.011463272820095873
2003,10,2003.79,0.04287940949014949,0.011242047037229733
2003,11,2003.87,0.04368925732917358,0.011004377071952776
2003,12,2003.96,0.04450387857549849,0.01077075894300012
2004,1,2004.04,0.045342682855095996,0.010559402039388344
2004,2,2004.12,0.04620771214274981,0.010377976524543852
2004,3,2004.21,0.047067967387810036,0.010226149982339405
2004,4,2004.29,0.04786901902587862,0.010087775101145162
2004,5,2004.37,0.0485795879410165,0.009943951148166806
2004,6,2004.46,0.049215499619213954,0.009801243700659223
2004,7,2004.54,0.049831379275500465,0.009686011778402519
2004,8,2004.62,0.05045795087801886,0.009613525078322242
2004,9,2004.71,0.051078923461278146,0.009592059359418868
2004,10,2004.79,0.051645165676213335,0.009617586516251976
2004,11,2004.87,0.052138298637353926,0.009684179567779514
2004,12,2004.96,0.052587783093433656,0.009799008431963935
2005,1,2005.04,0.05305495926414618,0.00996129620711814
2005,2,2005.12,0.053579671102049115,0.01013249563728922
2005,3,2005.21,0.05415529043889711,0.01026058002184891
2005,4,2005.29,0.054737889697791586,0.010308761556915081
2005,5,2005.37,0.05530188467760397,0.010271092389715923
2005,6,2005.46,0.05587085424352986,0.010176346550145272
2005,7,2005.54,0.05650896849742194,0.01006737550468613
2005,8,2005.62,0.05724861955277809,0.00998141092964381
2005,9,2005.71,0.05806580288620797,0.009955640419043685
2005,10,2005.79,0.0588965836759014,0.010009619107054842
2005,11,2005.87,0.05970476179870939,0.010128011159972685
2005,12,2005.96,0.06050024976900481,0.010270030154746741
2006,1,2006.04,0.06132292710412908,0.01037800130155397
2006,2,2006.12,0.062187728951217096,0.010399085503641818
2006,3,2006.21,0.06305666867571928,0.010310558573603808
2006,4,2006.29,0.06384718861186388,0.010120465411455466
2006,5,2006.37,0.0644972843333546,0.009857793633643277
2006,6,2006.46,0.06500341274181273,0.009572747547444454
2006,7,2006.54,0.06541163942678344,0.00931823684374483
2006,8,2006.62,0.06574529229145785,0.009119486934360415
2006,9,2006.71,0.06598355366461547,0.008980381342079218
2006,10,2006.79,0.06607875638365569,0.008888401811623528
2006,11,2006.87,0.06602347069594007,0.008816052465138198
2006,12,2006.96,0.06586575923692732,0.008735218039833664
2007,1,2007.04,0.06569239585658918,0.008626639930589269
2007,2,2007.12,0.06557237416655602,0.008484441495236804
2007,3,2007.21,0.06552278885649279,0.008321703590625404
2007,4,2007.29,0.06551508645178211,0.008160399927568894
2007,5,2007.37,0.06553405669042742,0.008013939917191409
2007,6,2007.46,0.06561223549242025,0.007892340211294082
2007,7,2007.54,0.06582159344366866,0.0078018854600432445
2007,8,2007.62,0.06619640315490065,0.00773884743574213
2007,9,2007.71,0.06671381367190005,0.007695124005513163
2007,10,2007.79,0.06731324766644747,0.007656256660904651
2007,11,2007.87,0.06795971940677925,0.007609388223513965
2007,12,2007.96,0.0686591955930791,0.007555227665925916
2008,1,2008.04,0.06944351583092366,0.007504509299076002
2008,2,2008.12,0.07032306152609108,0.007466179178108587
2008,3,2008.21,0.07125727251383837,0.007445661305925427
2008,4,2008.29,0.0721599451934746,0.007439868435684122
2008,5,2008.37,0.07296567912941168,0.007439360864834331
2008,6,2008.46,0.0736682260260655,0.007441382838179915
2008,7,2008.54,0.07431133391895636,0.007447998920885981
2008,8,2008.62,0.07491582053538773,0.007457813572879238
2008,9,2008.71,0.07546207982178617,0.007471305938013558
2008,10,2008.79,0.075908675839269,0.007487776463036784
2008,11,2008.87,0.0762511378943224,0.007507925799886719
2008,12,2008.96,0.07653148881582568,0.007538879202937183
2009,1,2009.04,0.0768223445475609,0.007586599346817183
2009,2,2009.12,0.07717515644630261,0.00764633486089892
2009,3,2009.21,0.07758592102094959,0.007708092026007932
2009,4,2009.29,0.07799979588574632,0.007758021972939094
2009,5,2009.37,0.0783716333292046,0.007785748776485066
2009,6,2009.46,0.07870429305201228,0.007796965932371153
2009,7,2009.54,0.0790412357836954,0.0078075821744632125
2009,8,2009.62,0.0793958370536987,0.007829085004577416
2009,9,2009.71,0.07973885999405625,0.00786946516704822
2009,10,2009.79,0.0800182511738368,0.007929369739242848
2009,11,2009.87,0.08021776093568223,0.008005109439564284
2009,12,2009.96,0.08036540798761678,0.008094958736829014
2010,1,2010.04,0.08051767317244647,0.008193839466004032
2010,2,2010.12,0.08071569990280247,0.00829107274873839
2010,3,2010.21,0.08095131899055054,0.008378309716081375
2010,4,2010.29,0.0811693368978437,0.008446879113023604
2010,5,2010.37,0.08132474095243335,0.008488593573645873
2010,6,2010.46,0.0814203874438113,0.008505956189019425
2010,7,2010.54,0.08150025806905299,0.00850789141951681
2010,8,2010.62,0.08158016664024038,0.008497975893815646
2010,9,2010.71,0.08163909860947674,0.008478084473752602
2010,10,2010.79,0.08163977841781517,0.008446375253707724
2010,11,2010.87,0.08158224410431825,0.008402556464331712
2010,12,2010.96,0.08151041103768741,0.008356542790013174
2011,1,2011.04,0.0814971381193493,0.008322836006684854
2011,2,2011.12,0.08160037025709178,0.008311813464932783
2011,3,2011.21,0.08182491277473669,0.008331641251342883
2011,4,2011.29,0.08212330625445313,0.00838213838658622
2011,5,2011.37,0.08245527444727566,0.008453317519575716
2011,6,2011.46,0.08282590085400715,0.008537392493029441
2011,7,2011.54,0.08327834987900647,0.00862743980649936
2011,8,2011.62,0.0838243591948249,0.008714023947017863
2011,9,2011.71,0.08443604752600326,0.008794526969234847
2011,10,2011.79,0.08506684324584336,0.008869324086774644
2011,11,2011.87,0.08570693844010928,0.008943652090457157
2011,12,2011.96,0.08639364873748427,0.009033072025536713
