# Semihemispheric mole fractions for HFC-152a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:20.866515+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fractions_box0,Semihemispheric_mole_fractions_box1,Semihemispheric_mole_fractions_box2,Semihemispheric_mole_fractions_box3,Semihemispheric_mole_fractions_1-sigma_box0,Semihemispheric_mole_fractions_1-sigma_box1,Semihemispheric_mole_fractions_1-sigma_box2,Semihemispheric_mole_fractions_1-sigma_box3
1985,6,1985.42,,,,,,,,
1985,7,1985.5,,,,,,,,
1985,8,1985.58,,,,,,,,
1985,9,1985.67,,,,,,,,
1985,10,1985.75,,,,,,,,
1985,11,1985.83,,,,,,,,
1985,12,1985.92,,,,,,,,
1986,1,1986.0,,,,,,,,
1986,2,1986.08,,,,0.17223333333333335,,,,0.02332721894288492
1986,3,1986.17,,,,,,,,
1986,4,1986.25,,,,,,,,
1986,5,1986.33,,,,,,,,
1986,6,1986.42,,,,,,,,
1986,7,1986.5,,,,,,,,
1986,8,1986.58,,,,,,,,
1986,9,1986.67,0.0,,,,0.06081118318204307,,,
1986,10,1986.75,,,,,,,,
1986,11,1986.83,,,,0.2128,,,,0.02464206811372779
1986,12,1986.92,,,,,,,,
1987,1,1987.0,,,,,,,,
1987,2,1987.08,,,,,,,,
1987,3,1987.17,,,,,,,,
1987,4,1987.25,,,,,,,,
1987,5,1987.33,,,,0.19225,,,,0.014553251186676469
1987,6,1987.42,,,,,,,,
1987,7,1987.5,,,,,,,,
1987,8,1987.58,,,,,,,,
1987,9,1987.67,,,,,,,,
1987,10,1987.75,,,,,,,,
1987,11,1987.83,,,,,,,,
1987,12,1987.92,,,,,,,,
1988,1,1988.0,,,,,,,,
1988,2,1988.08,,,,,,,,
1988,3,1988.17,,,,,,,,
1988,4,1988.25,,,,,,,,
1988,5,1988.33,,,,,,,,
1988,6,1988.42,,,,0.17389999999999994,,,,0.01075288684009813
1988,7,1988.5,,,,,,,,
1988,8,1988.58,,,,,,,,
1988,9,1988.67,,,,,,,,
1988,10,1988.75,,,,,,,,
1988,11,1988.83,0.312,,,,0.01924140957830273,,,
1988,12,1988.92,,,,,,,,
1989,1,1989.0,,,,,,,,
1989,2,1989.08,,,,,,,,
1989,3,1989.17,,,,,,,,
1989,4,1989.25,,,,0.1684,,,,0.02118659626401561
1989,5,1989.33,0.344,,,0.2753,0.04922536714581213,,,0.029876266687315536
1989,6,1989.42,,,,,,,,
1989,7,1989.5,,,,,,,,
1989,8,1989.58,,,,,,,,
1989,9,1989.67,,,,,,,,
1989,10,1989.75,,,,,,,,
1989,11,1989.83,,,,0.1729,,,,0.012710359184869638
1989,12,1989.92,,,,,,,,
1990,1,1990.0,,,,,,,,
1990,2,1990.08,,,,0.1548,,,,0.02013644377564221
1990,3,1990.17,,,,,,,,
1990,4,1990.25,,,,0.17593333333333336,,,,0.020136898871037714
1990,5,1990.33,,,,,,,,
1990,6,1990.42,,,,,,,,
1990,7,1990.5,,,,,,,,
1990,8,1990.58,,,,,,,,
1990,9,1990.67,0.35700000000000004,,,,0.05286901306776968,,,
1990,10,1990.75,,,,,,,,
1990,11,1990.83,,,,0.1824,,,,0.021896630881083054
1990,12,1990.92,,,,,,,,
1991,1,1991.0,,,,,,,,
1991,2,1991.08,,,,,,,,
1991,3,1991.17,,,,,,,,
1991,4,1991.25,0.4085,,,,0.04951271036905573,,,
1991,5,1991.33,,,,,,,,
1991,6,1991.42,,,,,,,,
1991,7,1991.5,,,,,,,,
1991,8,1991.58,,,,0.1837,,,,0.014201440860546512
1991,9,1991.67,,,,,,,,
1991,10,1991.75,,,,,,,,
1991,11,1991.83,,,,,,,,
1991,12,1991.92,,,,,,,,
1992,1,1992.0,,,,,,,,
1992,2,1992.08,,,,,,,,
1992,3,1992.17,,,,0.1684,,,,0.02036054668358392
1992,4,1992.25,,,,,,,,
1992,5,1992.33,,,,,,,,
1992,6,1992.42,,,,,,,,
1992,7,1992.5,,,,,,,,
1992,8,1992.58,,,,,,,,
1992,9,1992.67,,,,0.20345,,,,0.025267300935084062
1992,10,1992.75,,,,,,,,
1992,11,1992.83,,,,,,,,
1992,12,1992.92,,,,,,,,
1993,1,1993.0,,,,,,,,
1993,2,1993.08,,,,,,,,
1993,3,1993.17,,,,0.1637,,,,0.02005469009971483
1993,4,1993.25,,,,,,,,
1993,5,1993.33,,,,,,,,
1993,6,1993.42,0.6920000000000001,,,,0.060910522960815235,,,
1993,7,1993.5,,,,,,,,
1993,8,1993.58,,,,,,,,
1993,9,1993.67,,,,,,,,
1993,10,1993.75,,,,,,,,
1993,11,1993.83,,,,,,,,
1993,12,1993.92,,,,,,,,
1994,1,1994.0,,,,,,,,
1994,2,1994.08,,,,0.23335,,,,0.015598159680580913
1994,3,1994.17,0.8915,,,,0.0314400967570076,,,
1994,4,1994.25,,,,0.2749,,,,0.02165816923824357
1994,5,1994.33,,,,,,,,
1994,6,1994.42,,,,,,,,
1994,7,1994.5,,,,,,,,
1994,8,1994.58,,,,,,,,
1994,9,1994.67,,,,,,,,
1994,10,1994.75,1.175,,,0.3513,0.08936961578187523,,,0.02341243072292153
1994,11,1994.83,1.199,,,,0.12852718708211114,,,
1994,12,1994.92,1.229,,,,0.12682729635547704,,,
1995,1,1995.0,1.245,,,,0.10976630576365408,,,
1995,2,1995.08,1.209,,,0.3446666666666667,0.07966421529419593,,,0.023548379556044944
1995,3,1995.17,1.277,,,0.3798,0.07783200453515253,,,0.019829064812279976
1995,4,1995.25,1.32,,,,0.08914385102742645,,,
1995,5,1995.33,1.307,,,,0.11222507712075763,,,
1995,6,1995.42,1.197,,,0.467,0.0768142371514552,,,0.03759591861306224
1995,7,1995.5,1.21,,,0.461,0.07429879463356051,,,0.0306157671803272
1995,8,1995.58,1.11,,,0.4687,0.09058043499564353,,,0.04673840045054602
1995,9,1995.67,1.103,,,0.513,0.05552923681413242,,,0.03164336447914475
1995,10,1995.75,,,,0.4989,,,,0.023262764200335264
1995,11,1995.83,1.119,,,0.5304,0.06779209772266971,,,0.034744517193341456
1995,12,1995.92,1.233,,,0.5045666666666667,0.05846361795475884,,,0.028017858635352957
1996,1,1996.0,1.241,,,,0.10124097003901138,,,
1996,2,1996.08,1.371,,,,0.11283069488769445,,,
1996,3,1996.17,1.334,,,,0.1343732641318205,,,
1996,4,1996.25,1.5256500000000002,,,,0.11555256731539022,,,
1996,5,1996.33,1.257,,,0.5582,0.08476743576846005,,,0.02273558085331448
1996,6,1996.42,1.151,,,,0.0872613015444991,,,
1996,7,1996.5,1.178,,,,0.07478329909919727,,,
1996,8,1996.58,1.229,,,0.6097,0.07900736105477768,,,0.04617139609900918
1996,9,1996.67,1.276,,,,0.07429529380950048,,,
1996,10,1996.75,1.29,,,0.636,0.07536152124260763,,,0.020554595569847636
1996,11,1996.83,1.394,,,0.6112,0.07425859543945064,,,0.041829166624564734
1996,12,1996.92,1.392,,,,0.10649839397549617,,,
1997,1,1997.0,1.571,,,0.5678666666666666,0.10211114006238496,,,0.025354744556899008
1997,2,1997.08,1.41,,,,0.09839215743137254,,,
1997,3,1997.17,1.474,,,0.5597,0.1857116013130036,,,0.030555198165477505
1997,4,1997.25,1.388,,,0.608,0.1139344761279921,,,0.0458910840944077
1997,5,1997.33,1.332,,,0.61035,0.053431581426718035,,,0.028768532616330982
1997,6,1997.42,1.283,,,,0.06583339438582822,,,
1997,7,1997.5,1.211,,,0.67795,0.06054945218612634,,,0.054382949431564485
1997,8,1997.58,1.241,,,,0.0928479079701853,,,
1997,9,1997.67,1.3030000000000002,,,,0.12454383015292247,,,
1997,10,1997.75,1.5619999999999998,,,,0.22142552143454464,,,
1997,11,1997.83,1.663,,,,0.16673119411663792,,,
1997,12,1997.92,1.851,,,,0.13086119395466328,,,
1998,1,1998.0,1.908,,,,0.2090431596378126,,,
1998,2,1998.08,1.734,,,0.7,0.06713488393853079,,,0.035911942303361984
1998,3,1998.17,,,,0.742,,,,0.02894530212936117
1998,4,1998.25,,,,0.7399,,,,0.03264170241320756
1998,5,1998.33,,,,0.794,,,,0.0313902520639768
1998,6,1998.42,2.097933333333333,,,0.8233333333333335,0.07043941606501733,,,0.03717944431477635
1998,7,1998.5,,,,0.883,,,,0.0325736071131215
1998,8,1998.58,1.783,,,0.899,0.08781878350535266,,,0.03052398668653884
1998,9,1998.67,1.804,,,0.916,0.07942947676926998,,,0.031484137171598016
1998,10,1998.75,1.766,,,0.87595,0.09508501207572097,,,0.04295606393984557
1998,11,1998.83,1.868,,,0.895,0.11126063788132799,,,0.034828251764910625
1998,12,1998.92,1.936,,,0.877,0.13640247748131262,,,0.032444447074345406
1999,1,1999.0,2.008,,,0.867,0.06361963985562949,,,0.031587547552160485
1999,2,1999.08,2.133,,,0.82385,0.1306678792984718,,,0.0389431933565405
1999,3,1999.17,2.257,,,0.8540000000000001,0.1219302732169497,,,0.031304652303451634
1999,4,1999.25,2.324,,,0.8568,0.09959955900625264,,,0.037549991961352
1999,5,1999.33,2.32,,,0.925,0.09581388091503236,,,0.03900547685902584
1999,6,1999.42,2.225,,,0.956,0.095503586450981,,,0.036766811999954525
1999,7,1999.5,2.146,,,0.986,0.09715107562883696,,,0.040176226142334466
1999,8,1999.58,2.074,,,0.9798,0.09749208057191107,,,0.04874994147411461
1999,9,1999.67,2.06,,,1.009,0.12351388773737144,,,0.035966911661136546
1999,10,1999.75,2.196,,,1.013,0.12798038169907136,,,0.036056214936679085
1999,11,1999.83,2.343,,,0.9542,0.12575606733179914,,,0.04092119430360752
1999,12,1999.92,2.334,,,0.958,0.11393469372162285,,,0.03302790703874528
2000,1,2000.0,2.419,,,0.932,0.15843735471674605,,,0.032430919656401984
2000,2,2000.08,2.3480000000000003,,,0.916,0.1258176689696642,,,0.031484137171598016
2000,3,2000.17,2.444,,,0.9012833333333332,0.17881576181265454,,,0.03892849488634386
2000,4,2000.25,2.568845,,,0.925,0.11880608185426385,,,0.03227115159085588
2000,5,2000.33,2.595,,,0.945,0.08751666150510999,,,0.037231293302811816
2000,6,2000.42,2.522,,,1.021,0.09435100050428716,,,0.04230828265056382
2000,7,2000.5,2.39,,,1.039,0.11485421369719095,,,0.04413024223862815
2000,8,2000.58,2.313,,,1.0654500000000002,0.09567920018248482,,,0.037999322198903764
2000,9,2000.67,2.322,,,1.0892,0.11292334915401685,,,0.04287287317632911
2000,10,2000.75,2.517,,,1.119,0.14201082784196425,,,0.03904828438792158
2000,11,2000.83,2.6460000000000004,,,1.122,0.11614097698848586,,,0.04095259347294137
2000,12,2000.92,2.892,,,1.086,0.12294356493676276,,,0.04502113809134549
2001,1,2001.0,2.797,,,1.0382833333333334,0.19286609013810596,,,0.0481736379212542
2001,2,2001.08,2.906,,,1.06,0.1648170846139441,,,0.04993527474641549
2001,3,2001.17,2.949,,,1.091,0.2138337788546047,,,0.050463442831816384
2001,4,2001.25,2.9810000000000003,,,1.057925,0.14898251481848468,,,0.05824790191281764
2001,5,2001.33,3.008,,,1.163,0.11937915402347266,,,0.06403605993157294
2001,6,2001.42,3.045,,,1.194,0.11206018544068183,,,0.07231682219677521
2001,7,2001.5,2.845,,,1.21965,0.16135889328140549,,,0.059665797811282964
2001,8,2001.58,2.611,,,1.249,0.12418295515907166,,,0.04826567305280224
2001,9,2001.67,2.6460000000000004,,,1.2510750000000002,0.1108680591326465,,,0.04666712575785256
2001,10,2001.75,2.749,,,1.281,0.13457202337499424,,,0.05029868612240284
2001,11,2001.83,2.97,,,1.249,0.1832586492256232,,,0.04437989629595816
2001,12,2001.92,3.2460000000000004,,,1.21,0.20104740481747085,,,0.04351219236030288
2002,1,2002.0,3.209,,,1.173,0.23419036666447235,,,0.043990837431901665
2002,2,2002.08,3.209,,,1.137,0.18731024488382897,,,0.05939748832703282
2002,3,2002.17,3.414,,,1.145,0.16908529538383876,,,0.08349598505916317
2002,4,2002.25,3.382,,,1.202,0.16366091372639954,,,0.07242213703668236
2002,5,2002.33,3.526,,,1.31,0.17090336820039564,,,0.07131417365433046
2002,6,2002.42,3.537,,,1.328525,0.17434949338486766,,,0.06101136485937701
2002,7,2002.5,3.386,,,1.3969999999999998,0.18546811968378826,,,0.07430341540709956
2002,8,2002.58,3.224,,,1.475,0.17883474081464149,,,0.08228696145198218
2002,9,2002.67,3.124,,,1.511,0.11766497427119085,,,0.05776356242511362
2002,10,2002.75,3.419,,,1.524,0.18680472823148772,,,0.0622254396387844
2002,11,2002.83,3.738,,,1.519,0.1907684602196076,,,0.06285623088954666
2002,12,2002.92,4.027,,,1.469,0.2538211803021174,,,0.06648380934964543
2003,1,2003.0,4.016,,,1.421,0.2572680203628893,,,0.06967626003769146
2003,2,2003.08,3.984,,,1.3794,0.2668075202490364,,,0.07473733788974826
2003,3,2003.17,4.189,,,1.406,0.2837580829651201,,,0.07359387923353408
2003,4,2003.25,4.326135576923076,,,1.433,0.19673226092885096,,,0.07738873685724558
2003,5,2003.33,4.325,,,1.49135,0.1775287616838466,,,0.0778209035147042
2003,6,2003.42,4.235,,,1.594,0.1651024176958048,,,0.09970744415859832
2003,7,2003.5,4.082,,,1.709,0.18749630565363148,,,0.06392685162308559
2003,8,2003.58,3.753,,,1.76,0.18603752996951986,,,0.07045094338616056
2003,9,2003.67,3.779,,,1.7180000000000002,0.1719933021859863,,,0.07254770806689899
2003,10,2003.75,4.109,,,1.771575,0.2495350426822654,,,0.08960671419772198
2003,11,2003.83,4.4305,,,1.769,0.286660127307601,,,0.08677322767789614
2003,12,2003.92,4.721500000000002,,,1.676,0.29701546627017594,,,0.07796031089111946
2004,1,2004.0,4.7575,,,1.6327999999999998,0.2965797668119827,,,0.07814594058740662
2004,2,2004.08,4.575178571428571,,,1.5975,0.2811519855930327,,,0.06804746468642311
2004,3,2004.17,4.892,,,1.622,0.2742269433869692,,,0.0832011670120077
2004,4,2004.25,4.9525,,,1.7350500000000002,0.2850566702609325,,,0.08339133231414463
2004,5,2004.33,5.0275,,,1.8605,0.23030966631960975,,,0.07111041871069246
2004,6,2004.42,4.7235000000000005,,,1.909,0.19000844530517585,,,0.09098560460128967
2004,7,2004.5,4.6080000000000005,,,1.9775,0.182049743090618,,,0.09466805686317853
2004,8,2004.58,4.539,,,2.0655,0.1863979581434303,,,0.08991648713339508
2004,9,2004.67,4.508,,,2.113,0.18947603588675802,,,0.08891885570316344
2004,10,2004.75,4.753,,,2.1405000000000003,0.2284519074053881,,,0.08944038861951574
2004,11,2004.83,4.9195,,,2.0855,0.276778314096336,,,0.08581955187024691
2004,12,2004.92,5.1930000000000005,,,2.01915,0.3253239694439375,,,0.10122994075514316
2005,1,2005.0,5.3039999999999985,,,1.932,0.2982214319928063,,,0.07066351186970543
2005,2,2005.08,5.349,,,1.918225,0.32069026899368186,,,0.07966052903203083
2005,3,2005.17,5.537971951219512,,,1.95075,0.2953634686277395,,,0.0851952265348388
2005,4,2005.25,5.695,,,2.06,0.2390000811736264,,,0.0856952767893307
2005,5,2005.33,5.75525,4.1389999999999985,,2.131,0.2840106214277954,0.28226319581560755,,0.0835183385469323
2005,6,2005.42,5.6979999999999995,4.16,,2.2434,0.2777075247611415,0.5135777500476437,,0.10130707533363303
2005,7,2005.5,5.4535,4.369,,2.276,0.3295803608343343,0.5880515871534061,,0.09063930252511876
2005,8,2005.58,5.4295,4.152,,2.359,0.3769927107008968,0.7067660327611678,,0.0972955084597434
2005,9,2005.67,5.5425,4.097,,2.4290000000000003,0.3760228997045925,0.6641268166947937,,0.1001046882260766
2005,10,2005.75,5.724,3.943,,2.43805,0.3727618319010679,0.5386026311621213,,0.09067224704428638
2005,11,2005.83,6.1,4.343,,2.45,0.3611054283723799,0.6476847518282023,,0.08412745152445783
2005,12,2005.92,6.336499999999999,5.233,,2.369,0.4541322670043277,0.5569076063265432,,0.08653331678399945
2006,1,2006.0,6.47,5.331,,2.3040000000000003,0.4744823095922545,0.4012285778576098,,0.07846951471648082
2006,2,2006.08,6.5915,5.283,,2.293083333333333,0.4850314277735928,0.3511683630060658,,0.08199634600701729
2006,3,2006.17,6.814,4.927,,2.336,0.3395930905702293,0.42249936406337935,,0.07759215150413087
2006,4,2006.25,6.905,5.255,,2.437,0.3094455005990554,0.549364698976008,,0.09189072699440352
2006,5,2006.33,6.9030000000000005,5.136,2.648,2.545,0.3121382810440911,0.2889242723604924,0.09394225107458304,0.0988675344134767
2006,6,2006.42,6.7,5.3660000000000005,2.87,2.638,0.3558097435428097,0.5271841287154233,0.17397215971528318,0.10283535457497096
2006,7,2006.5,6.3635,5.737,3.042,2.754,0.3809180406996891,0.2910976958266073,0.17540799093359458,0.10727306513678073
2006,8,2006.58,6.2945,5.299,3.111,2.844,0.33788199052925266,1.1388462858749815,0.17033081926662594,0.10844892032952656
2006,9,2006.67,6.4910000000000005,4.928,3.156,2.95,0.4016368525601703,0.6999346753263193,0.11638667277931783,0.10435313172109402
2006,10,2006.75,7.039,4.9110000000000005,3.11,2.9959099999999994,0.4291647942224992,0.7705475556356272,0.12006515232989128,0.10722672387634642
2006,11,2006.83,7.266,5.398,3.302,2.949,0.4008300784140832,0.605448614167181,0.1938315349703448,0.09455625298857816
2006,12,2006.92,7.5395,5.805,3.279,2.890325,0.4001570572577847,0.4835524970476319,0.315839031845084,0.1033437428988191
2007,1,2007.0,7.779,5.635,3.134,2.812,0.4483338395401802,0.5380031920435044,0.30987063799179165,0.09650510992978556
2007,2,2007.08,7.99,5.932,3.734,2.783,0.39917220735416936,0.4772760221818816,0.2814406461075585,0.11064901525255433
2007,3,2007.17,7.989227777777778,6.343,3.682,2.862,0.42099878247029776,0.5907320941262291,0.3023857921426865,0.11154750481548208
2007,4,2007.25,8.255500000000001,6.17,3.559,3.054,0.3449180548855192,0.5682912211498609,0.250944002419743,0.10850408600527447
2007,5,2007.33,8.241,6.597,3.56,3.09145,0.4184638500210502,0.608153081101428,0.2219967424625866,0.1408768393371746
2007,6,2007.42,7.9915,6.405,3.48,3.248,0.4137587036137004,0.2672694251892648,0.1481609749427966,0.11527960600626636
2007,7,2007.5,7.561,,3.602,3.333,0.4523978931074282,,0.1579834327926824,0.11839861860832668
2007,8,2007.58,7.2379999999999995,6.144,3.693,3.437,0.41557856688544464,0.9037634119705444,0.14859906168869305,0.12194320590980047
2007,9,2007.67,7.6775,5.871,3.801,3.5665,0.4018169751643775,0.8159729419955297,0.18192940998980892,0.1219765181093886
2007,10,2007.75,7.7545,5.785,3.829,3.526,0.3888210855825723,0.6217826636124555,0.19137190309144128,0.13016513074644834
2007,11,2007.83,8.065,6.0779999999999985,4.074,3.5369,0.4275158119754169,0.5846869443387289,0.3212459755611578,0.13781621203159086
2007,12,2007.92,8.5095,6.532,3.994,3.406,0.4490042795234918,0.5337897752540414,0.3364144722045114,0.11653947322963153
2008,1,2008.0,8.841000000000001,6.796,4.3260000000000005,3.341,0.4721859459814957,0.2698678366679512,0.3377977809966193,0.11446262421611696
2008,2,2008.08,8.961,7.284,4.038,3.318,0.5345076155491519,0.5175111352593681,0.32837591459569626,0.11169554946263527
2008,3,2008.17,9.1581875,7.426,4.0680000000000005,3.353,0.5634185910465842,0.5689419024243512,0.2787043733954672,0.11764596202658212
2008,4,2008.25,9.2325,7.423999999999999,4.024,3.492,0.5181597312530664,0.7287209820680615,0.2422250691779032,0.12814525919970665
2008,5,2008.33,9.247,6.792999999999998,4.074,3.613,0.41746208670627794,0.5560397735043421,0.22805257467136825,0.13332996384744128
2008,6,2008.42,8.8215,6.73,4.129,3.728,0.47402206912304207,0.4499808060306572,0.1914726123205092,0.1397005110805254
2008,7,2008.5,8.269,7.127000000000002,4.0360000000000005,3.843,0.4578336131408877,0.5185340134899156,0.15621427511927327,0.12535398051422222
2008,8,2008.58,7.8359999999999985,6.732,4.229,3.948475,0.424969456567222,0.8134624372629383,0.15692808181087284,0.1280403580732654
2008,9,2008.67,8.3025,6.739,4.234,3.99,0.4227541732854331,0.3037830238575553,0.19724369049842888,0.12480504927285595
2008,10,2008.75,8.31,5.8660000000000005,4.13,3.987,0.4295534576324581,0.8325984466772922,0.1760350225267688,0.1279150868176229
2008,11,2008.83,9.056,6.961,4.206,3.894,0.5309508318033225,0.6751664746712768,0.25169851474460475,0.1286367435713451
2008,12,2008.92,9.317,7.3370000000000015,4.468,3.75195,0.6172149077204471,0.8224506167129793,0.38613520327180734,0.1281691886098219
2009,1,2009.0,9.21,7.3,4.59,3.631,0.7157824510869206,0.5704404785777392,0.3948204602651692,0.11719032465882155
