# Semihemispheric mole fractions for HFC-134a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:34:22.231925+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fractions_box0,Semihemispheric_mole_fractions_box1,Semihemispheric_mole_fractions_box2,Semihemispheric_mole_fractions_box3,Semihemispheric_mole_fractions_1-sigma_box0,Semihemispheric_mole_fractions_1-sigma_box1,Semihemispheric_mole_fractions_1-sigma_box2,Semihemispheric_mole_fractions_1-sigma_box3
1985,5,1985.33,,,,,,,,
1985,6,1985.42,,,,,,,,
1985,7,1985.5,,,,,,,,
1985,8,1985.58,,,,,,,,
1985,9,1985.67,,,,,,,,
1985,10,1985.75,,,,,,,,
1985,11,1985.83,,,,,,,,
1985,12,1985.92,,,,,,,,
1986,1,1986.0,0.0,,,,0.15513922779232853,,,
1986,2,1986.08,,,,0.005,,,,0.007071133590167845
1986,3,1986.17,,,,,,,,
1986,4,1986.25,,,,,,,,
1986,5,1986.33,,,,,,,,
1986,6,1986.42,,,,,,,,
1986,7,1986.5,,,,,,,,
1986,8,1986.58,,,,,,,,
1986,9,1986.67,0.0,,,,0.15513922779232853,,,
1986,10,1986.75,,,,,,,,
1986,11,1986.83,,,,0.025,,,,0.014708611635705115
1986,12,1986.92,,,,,,,,
1987,1,1987.0,,,,,,,,
1987,2,1987.08,,,,,,,,
1987,3,1987.17,,,,,,,,
1987,4,1987.25,,,,,,,,
1987,5,1987.33,,,,0.021,,,,0.01484979493494776
1987,6,1987.42,,,,,,,,
1987,7,1987.5,,,,,,,,
1987,8,1987.58,,,,,,,,
1987,9,1987.67,,,,,,,,
1987,10,1987.75,,,,,,,,
1987,11,1987.83,,,,,,,,
1987,12,1987.92,,,,,,,,
1988,1,1988.0,,,,,,,,
1988,2,1988.08,,,,,,,,
1988,3,1988.17,,,,,,,,
1988,4,1988.25,,,,,,,,
1988,5,1988.33,0.0,,,,0.15513922779232853,,,
1988,6,1988.42,,,,0.006999999999999999,,,,0.006434813384240448
1988,7,1988.5,,,,,,,,
1988,8,1988.58,,,,,,,,
1988,9,1988.67,,,,,,,,
1988,10,1988.75,,,,,,,,
1988,11,1988.83,0.0,,,,0.15513922779232853,,,
1988,12,1988.92,,,,,,,,
1989,1,1989.0,,,,,,,,
1989,2,1989.08,,,,,,,,
1989,3,1989.17,,,,,,,,
1989,4,1989.25,,,,0.016,,,,0.014283890428031153
1989,5,1989.33,0.06625,,,,0.15513975414772202,,,
1989,6,1989.42,,,,,,,,
1989,7,1989.5,,,,,,,,
1989,8,1989.58,,,,,,,,
1989,9,1989.67,,,,,,,,
1989,10,1989.75,,,,,,,,
1989,11,1989.83,,,,0.012,,,,0.010606854304646595
1989,12,1989.92,,,,,,,,
1990,1,1990.0,,,,,,,,
1990,2,1990.08,,,,0.005,,,,0.15513923079044192
1990,3,1990.17,,,,,,,,
1990,4,1990.25,,,,0.011000000000000001,,,,0.15513924230319678
1990,5,1990.33,,,,,,,,
1990,6,1990.42,,,,,,,,
1990,7,1990.5,,,,,,,,
1990,8,1990.58,,,,,,,,
1990,9,1990.67,0.0,,,,0.15513922779232853,,,
1990,10,1990.75,,,,,,,,
1990,11,1990.83,,,,0.053000000000000005,,,,0.010328820014406295
1990,12,1990.92,,,,,,,,
1991,1,1991.0,,,,,,,,
1991,2,1991.08,,,,,,,,
1991,3,1991.17,0.0156,,,,0.09585544249246154,,,
1991,4,1991.25,0.0,,,,0.15513922779232853,,,
1991,5,1991.33,,,,,,,,
1991,6,1991.42,,,,,,,,
1991,7,1991.5,,,,,,,,
1991,8,1991.58,,,,0.04,,,,0.007075276390361015
1991,9,1991.67,,,,,,,,
1991,10,1991.75,,,,,,,,
1991,11,1991.83,,,,,,,,
1991,12,1991.92,,,,,,,,
1992,1,1992.0,,,,,,,,
1992,2,1992.08,,,,,,,,
1992,3,1992.17,,,,0.019,,,,0.003820135182163061
1992,4,1992.25,,,,,,,,
1992,5,1992.33,,,,,,,,
1992,6,1992.42,,,,,,,,
1992,7,1992.5,,,,,,,,
1992,8,1992.58,,,,,,,,
1992,9,1992.67,,,,0.057999999999999996,,,,0.017681209643008032
1992,10,1992.75,,,,,,,,
1992,11,1992.83,,,,,,,,
1992,12,1992.92,,,,,,,,
1993,1,1993.0,,,,,,,,
1993,2,1993.08,,,,,,,,
1993,3,1993.17,,,,0.051,,,,0.012590344840789709
1993,4,1993.25,,,,,,,,
1993,5,1993.33,,,,,,,,
1993,6,1993.42,0.353,,,,0.002314454771647093,,,
1993,7,1993.5,,,,,,,,
1993,8,1993.58,,,,,,,,
1993,9,1993.67,,,,,,,,
1993,10,1993.75,,,,,,,,
1993,11,1993.83,,,,,,,,
1993,12,1993.92,,,,,,,,
1994,1,1994.0,,,,,,,,
1994,2,1994.08,,,,0.1601,,,,0.008119961027745143
1994,3,1994.17,0.8534999999999999,,,,0.029942462829942694,,,
1994,4,1994.25,,,,0.2771,,,,0.02297253028937169
1994,5,1994.33,,,,,,,,
1994,6,1994.42,,,,,,,,
1994,7,1994.5,,,,,,,,
1994,8,1994.58,,,,,,,,
1994,9,1994.67,,,,,,,,
1994,10,1994.75,1.5490000000000002,,,0.4382,0.0865175225674545,,,0.061293760171165876
1994,11,1994.83,1.571,,,,0.08255807535068874,,,
1994,12,1994.92,1.661,,,,0.11743789614264212,,,
1995,1,1995.0,1.767,,,,0.10356244673476,,,
1995,2,1995.08,1.823,,,0.6225,0.08671597933535664,,,0.011332436082436115
1995,3,1995.17,1.981,,,0.7553,0.09576547119296183,,,0.02032799768124987
1995,4,1995.25,2.103,,,,0.07608919293099382,,,
1995,5,1995.33,2.036,,,,0.11169264283810283,,,
1995,6,1995.42,2.184,,,0.9634,0.10881859373176997,,,0.02516179788941164
1995,7,1995.5,2.361,,,1.01,0.09707430393471796,,,0.02100566402187753
1995,8,1995.58,2.426,,,1.0264,0.10108906252389524,,,0.03145918978425223
1995,9,1995.67,2.4930000000000003,,,,0.05417805804280918,,,
1995,10,1995.75,2.609,,,1.2625,0.11807744933733112,,,0.05652989697109397
1995,11,1995.83,2.9,,,1.3343333333333334,0.0887802686411795,,,0.05276886010906432
1995,12,1995.92,3.159,,,1.3345,0.04260667842028993,,,0.031613081567643794
1996,1,1996.0,3.147,,,,0.13833840136017908,,,
1996,2,1996.08,3.35,,,,0.11877116327206699,,,
1996,3,1996.17,3.45,,,,0.1802328827517332,,,
1996,4,1996.25,4.19875,,,,0.1208325028837052,,,
1996,5,1996.33,3.871,,,1.9598,0.22424669114974696,,,0.042583292085610285
1996,6,1996.42,4.15,,,,0.13931923494263093,,,
1996,7,1996.5,4.225,,,,0.2234909880873276,,,
1996,8,1996.58,4.672,,,2.2809,0.18026703636727376,,,0.0474805771234944
1996,9,1996.67,4.939,,,,0.1520154280275854,,,
1996,10,1996.75,5.0280000000000005,,,2.523,0.13356907565989967,,,0.032076180166753024
1996,11,1996.83,5.069,,,2.61,0.09233147923005457,,,0.03787424244786949
1996,12,1996.92,5.057,,,,0.1885406603236819,,,
1997,1,1997.0,6.285,,,2.7154333333333334,0.11838006834873005,,,0.046909555528940654
1997,2,1997.08,5.7010000000000005,,,,0.31691383234439297,,,
1997,3,1997.17,6.09,,,3.0002,0.38280680270993095,,,0.06581120461964209
1997,4,1997.25,5.933,,,3.3303,0.5581745338115042,,,0.05455247306886187
1997,5,1997.33,5.002,,,3.4994,0.4719872819778517,,,0.0907919943133512
1997,6,1997.42,6.108,,,,0.2933755582481949,,,
1997,7,1997.5,,,,3.7265,,,,0.024166255641337984
1997,8,1997.58,6.47,,,,0.2580361294257066,,,
1997,9,1997.67,6.278,,,,0.2618159053564928,,,
1997,10,1997.75,6.863,,,,0.5645543548804579,,,
1997,11,1997.83,7.482,,,,0.3658579339798988,,,
1997,12,1997.92,8.016,,,,0.2921215077425146,,,
1998,1,1998.0,8.703333333333333,,,,0.2954071496240401,,,
1998,2,1998.08,8.099,,,4.783,0.11604199815243615,,,0.035947969089922184
1998,3,1998.17,,,,5.081,,,,0.1336436838567764
1998,4,1998.25,,,,5.30205,,,,0.09698083640428673
1998,5,1998.33,,,,5.523,,,,0.12367714548003605
1998,6,1998.42,9.4645,,,5.80565,0.08023634618364983,,,0.08901858980705223
1998,7,1998.5,,,,5.972,,,,0.12349528983989633
1998,8,1998.58,10.105,,,6.2639999999999985,0.3978046646788471,,,0.10611802235322708
1998,9,1998.67,10.49,,,6.495,0.2599972925262877,,,0.1244737112014019
1998,10,1998.75,10.845,,,6.6503,0.2692534454194598,,,0.12599806624011695
1998,11,1998.83,11.166,,,6.894,0.2959448027567979,,,0.11869915101448705
1998,12,1998.92,11.354,,,7.099,0.3225242076005459,,,0.13040025979732556
1999,1,1999.0,11.379,,,7.42,0.14123389062689592,,,0.15668008375029674
1999,2,1999.08,11.733,,,7.575000000000001,0.28609692585501506,,,0.1635015383910806
1999,3,1999.17,12.2,,,7.849,0.3872187190723093,,,0.1593624455924607
1999,4,1999.25,12.44257,,,8.102599999999999,0.2619826082370819,,,0.1485419827413772
1999,5,1999.33,12.849,,,8.546,0.17637248074801806,,,0.21249376333520945
1999,6,1999.42,12.931,,,8.718,0.14696228229314487,,,0.15163143186041605
1999,7,1999.5,13.465,,,8.91,0.22828798617590454,,,0.1746712088496556
1999,8,1999.58,13.769,,,9.05025,0.20590889073279472,,,0.16486905532141444
1999,9,1999.67,13.989,,,9.342,0.22112825197701444,,,0.1410263343863124
1999,10,1999.75,14.691,,,9.583,0.33134855688234105,,,0.1452795202693415
1999,11,1999.83,15.118,,,9.7554,0.2655287018610982,,,0.14616400009251115
1999,12,1999.92,15.216,,,10.034,0.3016357188228211,,,0.13027411797728666
2000,1,2000.0,15.505999999999998,,,10.275,0.3625556852396056,,,0.1616461227689981
2000,2,2000.08,14.95,,,10.550999999999998,0.28221476400961026,,,0.18177555169276755
2000,3,2000.17,15.443,,,10.6931,0.4489934000910147,,,0.16510543674563868
2000,4,2000.25,16.33675,,,11.137,0.3103507248177949,,,0.1655785594045618
2000,5,2000.33,16.535999999999998,,,11.493,0.20633631818989112,,,0.19596947087056701
2000,6,2000.42,16.72,,,11.784,0.2700043852680915,,,0.18826332470707088
2000,7,2000.5,17.279,,,12.175999999999998,0.3095005016532445,,,0.20679837440599
2000,8,2000.58,17.643,,,12.193,0.2740192684051434,,,0.18716887496400145
2000,9,2000.67,18.022,,,12.36295,0.3678131704135131,,,0.13993468348433144
2000,10,2000.75,18.733,,,12.553,0.3285147333129673,,,0.2011453958530744
2000,11,2000.83,19.027,,,13.028,0.27562839945493645,,,0.1894719189026173
2000,12,2000.92,19.226,,,13.112,0.23098759710850275,,,0.207070790509526
2001,1,2001.0,19.205,,,13.41215,0.3360792163318791,,,0.2951170096982436
2001,2,2001.08,19.475,,,13.611,0.34415381155269803,,,0.2119398483872488
2001,3,2001.17,19.596,,,13.941,0.3331812714834974,,,0.2650147516799961
2001,4,2001.25,19.501,,,14.015999999999998,0.35078562360394705,,,0.2454636828652255
2001,5,2001.33,20.179,,,14.627,0.3428580112023197,,,0.2448367764248051
2001,6,2001.42,20.411,,,14.995,0.3452332804791711,,,0.27185045416598075
2001,7,2001.5,20.665,,,15.27,0.3842645458434202,,,0.3069345917439088
2001,8,2001.58,21.002,,,15.458,0.32070038320656863,,,0.285991819320833
2001,9,2001.67,21.735,,,15.5725,0.27331188132287626,,,0.1903014649446044
2001,10,2001.75,22.167,,,16.053,0.332716240706236,,,0.18081198158001036
2001,11,2001.83,22.929,,,16.28,0.3201667529828949,,,0.17246181856863274
2001,12,2001.92,23.187,,,16.437,0.31191260252912195,,,0.16259523546675653
2002,1,2002.0,22.924,,,16.627,0.3824790435631212,,,0.19197908680397974
2002,2,2002.08,23.048,,,16.967,0.3633061180490084,,,0.2332230282405449
2002,3,2002.17,23.66,,,17.436,0.3401381987898448,,,0.2615977150361983
2002,4,2002.25,23.499,,,17.93,0.4061372596391644,,,0.32401767409973176
2002,5,2002.33,24.8715,,,18.425,0.32002955358969976,,,0.24349142501585144
2002,6,2002.42,24.516,,,18.49065,0.447714735814849,,,0.2380099429719087
2002,7,2002.5,24.842,,,18.908,0.39151528694348575,,,0.2291441441220788
2002,8,2002.58,25.501,,,19.181,0.3046993604312454,,,0.3425988316045605
2002,9,2002.67,25.699,,,19.508,0.33583317338108515,,,0.2344455467724648
2002,10,2002.75,26.924,,,19.83,0.4593632496020551,,,0.19347621913041405
2002,11,2002.83,27.575,,,20.037,0.4626605267971863,,,0.24125323156486425
2002,12,2002.92,27.778,,,20.266,0.6688205133947672,,,0.2655325728244277
2003,1,2003.0,27.824,,,20.525,0.7173674447986611,,,0.2275426685398807
2003,2,2003.08,27.639,,,20.59955,0.5924940943877921,,,0.24801738998331355
2003,3,2003.17,27.743,,,21.175,0.6118689168141245,,,0.3257072965965761
2003,4,2003.25,28.50206440677966,,,21.558000000000003,0.4563548119508883,,,0.3552368919670929
2003,5,2003.33,28.719,,,21.90135,0.4959698575103229,,,0.2928847356813175
2003,6,2003.42,29.22,,,22.258000000000006,0.34210263162390314,,,0.28889362188604994
2003,7,2003.5,29.662,,,22.645,0.4499807020520325,,,0.2455405060071556
2003,8,2003.58,29.914,,,22.976,0.5219370379702517,,,0.2701925824166163
2003,9,2003.67,30.428,,,23.296,0.463763268356432,,,0.2510836544886186
2003,10,2003.75,31.678,,,23.50315,0.6151390691556178,,,0.22145784431741453
2003,11,2003.83,32.312,,,23.947,0.4926478675994041,,,0.2607573628546086
2003,12,2003.92,32.823,,,24.224,0.5998986735542012,,,0.2313415418141757
2004,1,2004.0,32.802,,,24.301358333333337,0.5829177802236264,,,0.2796005333966549
2004,2,2004.08,32.3,,,24.566,0.5074617779735551,,,0.2653616432847068
2004,3,2004.17,32.914,,,25.1615,0.5175323770018259,,,0.3526527204921614
2004,4,2004.25,33.2795,,,25.53403333333333,0.6069555253266109,,,0.39897774359609706
2004,5,2004.33,33.8265,,,26.04,0.3947266478523112,,,0.3206145136078528
2004,6,2004.42,34.4895,,,26.3438,0.3701114669358442,,,0.3146259035990329
2004,7,2004.5,34.6115,,,26.773000000000003,0.4465626386510884,,,0.3446507467191824
2004,8,2004.58,35.329,,,27.1965,0.4429584900954152,,,0.3058943642367778
2004,9,2004.67,35.82250000000001,,,27.5805,0.4314322525583391,,,0.2906441998476875
2004,10,2004.75,36.647,,,28.007,0.4993349347691287,,,0.30445234133323723
2004,11,2004.83,36.821,,,28.212000000000003,0.5687310863541837,,,0.2773487326205765
2004,12,2004.92,37.2855,,,28.445066666666666,0.6839259160657699,,,0.31819387617542555
2005,1,2005.0,37.313,,,28.562,0.6379827532515985,,,0.24765190424311295
2005,2,2005.08,37.407,,,28.7402,0.6832300817289078,,,0.28949653946748377
2005,3,2005.17,37.59389268292683,,,29.215999999999998,0.5065622196313764,,,0.31463623114600137
2005,4,2005.25,38.0775,,,29.793000000000006,0.4838913931788439,,,0.29865941507223576
2005,5,2005.33,38.3194,35.466,,30.195,0.4787812753781789,0.5715287574346194,,0.3001579116236152
2005,6,2005.42,38.824,35.816,,30.812150000000006,0.5045364146788218,1.2630393745650843,,0.34657808549507746
2005,7,2005.5,39.1735,37.012,,30.99,0.6490865451037501,1.5159071666293555,,0.3142240339646221
2005,8,2005.58,39.8175,37.461,,31.321,0.6306488510459386,1.9643367277140669,,0.3005448345515357
2005,9,2005.67,40.5185,37.81800000000001,,31.689,0.6595617669484204,1.9209025961313184,,0.2832225470339711
2005,10,2005.75,41.2675,37.422,,31.9518,0.6919169921009762,1.5271571989764643,,0.3301173443485822
2005,11,2005.83,41.7725,38.432,,32.364000000000004,0.7383618914530073,1.4530367727621487,,0.26448216260489105
2005,12,2005.92,41.99,39.935,,32.583,0.8997296467945247,0.8343540406879144,,0.2681493367317734
2006,1,2006.0,41.5145,39.879,,32.719,0.7774025421610109,0.6068874294229615,,0.26478393357379143
2006,2,2006.08,41.9815,39.723,,32.94955,0.7963018450280789,0.581855034769048,,0.3145061073651591
2006,3,2006.17,42.0735,39.146,,33.385,0.6073867182921623,0.6467008200461477,,0.3012585460235941
2006,4,2006.25,42.348,39.941,,33.812,0.4879822425046223,0.9053974256247972,,0.3358055724824113
2006,5,2006.33,42.72200000000001,40.186,34.859,34.333,0.5269521316567948,0.5775984523154126,0.29467223668342085,0.35126267866041494
2006,6,2006.42,43.012,41.279,35.625,34.704,0.7060594493937744,1.122604203111502,0.4403563587099089,0.3200226851199145
2006,7,2006.5,43.2105,42.923,36.351,35.101,0.6727834357461563,0.8626929384190473,0.6097484033838957,0.3268863782405287
2006,8,2006.58,44.071000000000005,42.323,36.735,35.449,0.6324772609790885,2.8019193249988645,0.4839983625718686,0.3252818191556515
2006,9,2006.67,45.071999999999996,42.11,37.039,35.942,0.7288460493798674,1.9044032426566069,0.3091422563423027,0.30221332898209496
2006,10,2006.75,45.93250000000001,41.798,37.192,36.35266666666666,0.5937656991087162,1.6933058137964452,0.4835282219161981,0.3011378972450329
2006,11,2006.83,46.056000000000004,42.78,38.183,36.64,0.5674303328255901,1.1860641119956374,0.6538891364793347,0.28510180289854353
2006,12,2006.92,46.1,43.277,38.403,36.81480000000001,0.5986579274510612,0.7229243125708873,0.8393526976896482,0.30348913598229244
2007,1,2007.0,46.0615,42.789,38.27,36.968,0.6171687653450412,0.7752597848246805,0.7407472590627656,0.287291515403849
2007,2,2007.08,46.1785,43.25899999999999,39.483,37.146,0.5368403936127781,0.7677718421666752,0.6086772052768938,0.3359275219572817
2007,3,2007.17,46.095055,43.95399999999999,39.413,37.632,0.6729463425266029,0.9822998588294511,0.6612544440776863,0.3084340931982714
2007,4,2007.25,46.68300000000001,43.88800000000001,39.333,38.348,0.5012465417493571,0.6734955716277874,0.5726840566313071,0.30582491128068684
2007,5,2007.33,47.172,45.201,39.515,38.565,0.6000015434152148,1.2205514664368766,0.5317678109121029,0.3618921327719767
2007,6,2007.42,47.7185,45.247,39.446,39.134,0.5725191923107228,0.4528362821648571,0.4116482395739838,0.31466012944566074
2007,7,2007.5,48.1375,,39.875,39.433,0.6742942351092455,,0.490551201615336,0.3193119430990485
2007,8,2007.58,48.493,46.69300000000001,40.368,39.849,0.6774896373622921,2.136074809276419,0.4469513413415827,0.342298629306648
2007,9,2007.67,49.711000000000006,47.19,41.06,40.378,0.6319992000124762,2.058229045534292,0.6863338962604134,0.3363146549195262
2007,10,2007.75,49.843,46.865,41.848,40.699,0.6615118821225285,1.4259503403878584,0.6825343965104177,0.3495010215195515
2007,11,2007.83,50.033,47.413,43.047,41.172,0.6678202104771089,1.0093249246365068,0.8781775304668697,0.3038369968595661
2007,12,2007.92,50.431000000000004,47.754,43.113,41.249,0.6328069714903668,0.8485660495449721,0.8421183835509649,0.3201813093189701
2008,1,2008.0,51.1165,48.073,44.181,41.431,0.6453300562141999,0.4713319488132435,0.7631700072177956,0.3285909280348591
2008,2,2008.08,51.2325,48.773,43.758,41.863,0.7284446832691295,0.6536354899591132,0.7314433094959853,0.36300816204940906
2008,3,2008.17,51.5188125,49.011,43.975,42.14,0.7621796162745205,0.6802222628541423,0.5993769442147822,0.3613762013691549
2008,4,2008.25,51.9095,49.277,44.11,42.75100000000001,0.8159472557948844,0.878054194082626,0.5225927697940337,0.38926569604475797
2008,5,2008.33,52.501999999999995,49.115,44.369,43.218,0.6871912956003153,0.8542605333282406,0.5406254800421545,0.4122980371624876
2008,6,2008.42,52.51600000000001,49.566,44.627,43.485,0.697870034337168,0.9665097489041484,0.4642006972098275,0.3604137508784175
2008,7,2008.5,53.01950000000001,51.667,44.524,43.932,0.7037221164771663,1.0876636931789576,0.464643524105265,0.36242525770017736
2008,8,2008.58,53.36600000000001,51.858,45.524,44.44300000000001,0.8734310068132227,1.734096904161483,0.4562447704609446,0.33988447605810124
2008,9,2008.67,54.8145,52.335,45.838,44.758,0.7398663800683217,0.6204356632981779,0.6929204562568779,0.35125915698589266
2008,10,2008.75,55.0265,50.847,46.129,45.149,0.6927515740008986,1.9389686386811136,0.5138857728052121,0.3427332230747553
2008,11,2008.83,55.78450000000001,52.872,46.95399999999999,45.397,0.8135817030155624,1.1003284211400886,0.7268150195863868,0.3555483482325435
2008,12,2008.92,55.85,53.267,48.047,45.562,0.7825512885587754,1.1863640504009256,0.9932274732994903,0.3103032135754317
2009,1,2009.0,55.7145,53.085,48.61600000000001,45.651,1.0490757913689566,0.7622062850319786,0.9466506272737372,0.3332193774905805
2009,2,2009.08,55.778,53.036,48.425,46.037,0.8836330994353031,0.7494270688894017,0.9301509173549471,0.3592200910033986
