# Global mole fraction growth rate for HFC-134a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:34:22.289702+00:00 
# Units: ppt 
Year,Month,Decimal_date,Global_mole_fraction_growth_rate,Global_mole_fraction_growth_rate_1-sigma
1978,4,1978.29,0.004873488094470106,0.2753316239280512
1978,5,1978.37,0.0024975148130720786,0.28223313701657415
1978,6,1978.46,0.0010410666913147559,0.299734008141006
1978,7,1978.54,-0.0004366929121333943,0.320683184647936
1978,8,1978.62,-0.0025767107943752417,0.33877103714833184
1978,9,1978.71,-0.005341189782868839,0.3507023762382225
1978,10,1978.79,-0.00822322628398022,0.35540181083476174
1978,11,1978.87,-0.01090935134125609,0.3531179122923477
1978,12,1978.96,-0.013451904143078204,0.34506051059999115
1979,1,1979.04,-0.01612152379364093,0.3324833174124611
1979,2,1979.12,-0.01901904733637718,0.31699835585785024
1979,3,1979.21,-0.021781397639835807,0.3016173139133158
1979,4,1979.29,-0.02358792556392653,0.2898845141499106
1979,5,1979.37,-0.0239332876948842,0.28363385596335117
1979,6,1979.46,-0.023135875325516014,0.2829352096919572
1979,7,1979.54,-0.022264165389486428,0.28625519878873634
1979,8,1979.62,-0.02206117877579442,0.29204060781808183
1979,9,1979.71,-0.022557997135665482,0.3002235697090068
1979,10,1979.79,-0.0232957667835851,0.31117112048800166
1979,11,1979.87,-0.02399515946322716,0.3242207881722204
1979,12,1979.96,-0.02473319322873223,0.3387382686055816
1980,1,1980.04,-0.025796597831621273,0.35508161931187315
1980,2,1980.12,-0.02727889330332491,0.3737600386091975
1980,3,1980.21,-0.028760907218218206,0.3945548223153903
1980,4,1980.29,-0.029313911483152134,0.4154784356023765
1980,5,1980.37,-0.028331008215328277,0.4333841377865356
1980,6,1980.46,-0.026059274643681088,0.44607615986694343
1980,7,1980.54,-0.023516561495742695,0.4528298120591131
1980,8,1980.62,-0.021399467710089506,0.4536195588469437
1980,9,1980.71,-0.01969293899644417,0.4485242737469405
1980,10,1980.79,-0.017895118612509493,0.4372381272125118
1980,11,1980.87,-0.015725877870243855,0.420387016553046
1980,12,1980.96,-0.013337474840360096,0.40038420016325543
1981,1,1981.04,-0.011166626700354652,0.38055587179634975
1981,2,1981.12,-0.009466974728368003,0.362999079201934
1981,3,1981.21,-0.007946664627664026,0.34810988919359387
1981,4,1981.29,-0.005776755131184387,0.33466794431191116
1981,5,1981.37,-0.0024515332870584925,0.3211565980534602
1981,6,1981.46,0.0016731659550694633,0.307420030894905
1981,7,1981.54,0.005470024724868868,0.29460387539221833
1981,8,1981.62,0.008185218195859122,0.28392549688945584
1981,9,1981.71,0.009861049966953162,0.27652990479071177
1981,10,1981.79,0.011105243079893693,0.27313199215191347
1981,11,1981.87,0.012312887909701439,0.27437295021192415
1981,12,1981.96,0.013400062211542146,0.28103310683126564
1982,1,1982.04,0.013954929801126942,0.292285830903877
1982,2,1982.12,0.013757780943238608,0.3045318353279312
1982,3,1982.21,0.013161544293767688,0.3139757405361121
1982,4,1982.29,0.01307232378364717,0.31865122110443234
1982,5,1982.37,0.01403591468045231,0.3180297914773814
1982,6,1982.46,0.015679694181363807,0.3124852846304775
1982,7,1982.54,0.016812325539019953,0.3028516761187311
1982,8,1982.62,0.016636451814045525,0.2903233618569012
1982,9,1982.71,0.015226701129504062,0.2768721583728447
1982,10,1982.79,0.013295908803390478,0.2646864834198769
1982,11,1982.87,0.01134818148536551,0.25491495372080464
1982,12,1982.96,0.009378898509760356,0.24758187756350544
1983,1,1983.04,0.007036524764016518,0.24211624782304308
1983,2,1983.12,0.004192471571939199,0.23859837079440865
1983,3,1983.21,0.0013316914631355656,0.23845308536016624
1983,4,1983.29,-0.0004784897909395112,0.24316549371901583
1983,5,1983.37,-0.0005691656489513865,0.25305903637145394
1983,6,1983.46,0.0007224358133946984,0.26720905927723027
1983,7,1983.54,0.0021569983929636315,0.28313925709990656
1983,8,1983.62,0.002873715955299584,0.2971800645209809
1983,9,1983.71,0.002905541326808551,0.3059585727630419
1983,10,1983.79,0.0029368960519193243,0.3067545174955286
1983,11,1983.87,0.003396943962636354,0.29857385380871526
1983,12,1983.96,0.004143345185457446,0.28264754222649074
1984,1,1984.04,0.004636858576361175,0.26149871156512267
1984,2,1984.12,0.004575738626862694,0.23828689170837677
1984,3,1984.21,0.0043299493534830966,0.21769338650742182
1984,4,1984.29,0.004905135899566767,0.2057982972171956
1984,5,1984.37,0.006894814715839887,0.20698459471622177
1984,6,1984.46,0.00984113652228692,0.2210632293000763
1984,7,1984.54,0.012349710835021644,0.24278919312902247
1984,8,1984.62,0.01345919817286539,0.26561134981667683
1984,9,1984.71,0.013191284651856195,0.28527564342616296
1984,10,1984.79,0.012292760949940688,0.2996884076012109
1984,11,1984.87,0.011262865175453591,0.30805329680144533
1984,12,1984.96,0.009997343278088693,0.3105528618647063
1985,1,1985.04,0.007969899160458507,0.30756032317684945
1985,2,1985.12,0.0049454331743364515,0.2999319888868726
1985,3,1985.21,0.0014421724719995315,0.289814627916804
1985,4,1985.29,-0.0013211214042497196,0.2797904724177453
1985,5,1985.37,-0.0025731281517881103,0.2710631688538887
1985,6,1985.46,-0.0026720397671791585,0.26386503046681453
1985,7,1985.54,-0.0029743890137545123,0.2576956458334296
1985,8,1985.62,-0.0043814343671777665,0.25249746413556534
1985,9,1985.71,-0.006744269846158741,0.2498607302415477
1985,10,1985.79,-0.009133532275200454,0.2514610886240119
1985,11,1985.87,-0.010925934500430752,0.2568881284191572
1985,12,1985.96,-0.012195517045810648,0.2645958159373407
1986,1,1986.04,-0.013507251713483359,0.2733119698684863
1986,2,1986.12,-0.01512970477223722,0.28249613969893234
1986,3,1986.21,-0.016541392810750257,0.2924836992842214
1986,4,1986.29,-0.01649556600174595,0.30341969604000896
1986,5,1986.37,-0.014269221594099001,0.3146928254225803
1986,6,1986.46,-0.010398968524068982,0.32584595123141985
1986,7,1986.54,-0.00653467601290146,0.3360692392874044
1986,8,1986.62,-0.003835278508316788,0.3434217309525483
1986,9,1986.71,-0.0023256705237513606,0.34579806692413995
1986,10,1986.79,-0.0011973626024438205,0.3417088855478392
1986,11,1986.87,5.01696461958363e-05,0.3313646336515215
1986,12,1986.96,0.0011936617514349314,0.31663731130337447
1987,1,1987.04,0.0015009275456627,0.29970454791371737
1987,2,1987.12,0.0006197981699056993,0.2825935425236242
1987,3,1987.21,-0.0008739583975320483,0.2682304362477023
1987,4,1987.29,-0.0015568881771408577,0.2599581270667557
1987,5,1987.37,-0.0005481639188449107,0.2590904770720145
1987,6,1987.46,0.0017072921194825907,0.2643620540692551
1987,7,1987.54,0.00361297920419053,0.27202321364211823
1987,8,1987.62,0.0041006333610082634,0.2782991765282414
1987,9,1987.71,0.0033115729858141717,0.2816340319255033
1987,10,1987.79,0.0022851252712532393,0.28228371260234075
1987,11,1987.87,0.0017137508943270525,0.281133748034317
1987,12,1987.96,0.0014772441665744766,0.2795749903280575
1988,1,1988.04,0.0008743299495696356,0.27875959145457246
1988,2,1988.12,-0.0004049753053962651,0.27909564802167913
1988,3,1988.21,-0.00170230642006331,0.28063794810365694
1988,4,1988.29,-0.001487037577392338,0.2824827853298206
1988,5,1988.37,0.0011446805817575342,0.28209042967386583
1988,6,1988.46,0.005630468805251612,0.2771906412951871
1988,7,1988.54,0.010131805257967206,0.26685872765842533
1988,8,1988.62,0.01334206182386414,0.2516424011032311
1988,9,1988.71,0.015221683975971526,0.233658006920252
1988,10,1988.79,0.016665015221815443,0.21592325767717852
1988,11,1988.87,0.01822443094767398,0.20124329081678602
1988,12,1988.96,0.01962598929085082,0.19235399578693277
1989,1,1989.04,0.02000356180168851,0.19145613139249273
1989,2,1989.12,0.01897129524881471,0.19883596412850038
1989,3,1989.21,0.017256143243777767,0.21244751961232375
1989,4,1989.29,0.01658787189622645,0.22770294644509753
1989,5,1989.37,0.018031333924448674,0.23962824152011847
1989,6,1989.46,0.021078324423739796,0.24558604329116343
1989,7,1989.54,0.023865789902391108,0.24553464537971037
1989,8,1989.62,0.02503123649181859,0.24107011786997923
1989,9,1989.71,0.024489132801644102,0.23453059342189483
1989,10,1989.79,0.023099520908941906,0.22750585492594863
1989,11,1989.87,0.021337624590667664,0.22127525378475546
1989,12,1989.96,0.01876657566381769,0.21799781550481911
1990,1,1990.04,0.014275163079816277,0.2200742681813712
1990,2,1990.12,0.007356760545730064,0.22758733688422897
1990,3,1990.21,-0.0011816529878448997,0.23835714394792326
1990,4,1990.29,-0.009367128456366143,0.24872138597339197
1990,5,1990.37,-0.01582408707998309,0.25581660375113563
1990,6,1990.46,-0.020751793705090085,0.25920852671274075
1990,7,1990.54,-0.02570562731996678,0.26013125515525276
1990,8,1990.62,-0.03169189720077041,0.25907197309061225
1990,9,1990.71,-0.038332616609635654,0.25549397909554755
1990,10,1990.79,-0.04419387138042569,0.24884420592152795
1990,11,1990.87,-0.04834922796990174,0.24053421981883977
1990,12,1990.96,-0.050968340880527686,0.23425205883699832
1991,1,1991.04,-0.053027980002930575,0.2334889704199023
1991,2,1991.12,-0.054992371781918514,0.23829157161485506
1991,3,1991.21,-0.05607187502216746,0.24626241415045547
1991,4,1991.29,-0.054363785883704226,0.2547535015025238
1991,5,1991.37,-0.04870991059436675,0.26171612107586795
1991,6,1991.46,-0.039774755984626875,0.26578286562229003
1991,7,1991.54,-0.029828825197069222,0.26580776637693765
1991,8,1991.62,-0.020592284992332226,0.2615869813392524
1991,9,1991.71,-0.012343353405494677,0.2544724996243129
1991,10,1991.79,-0.004303472678678915,0.24669550699225173
1991,11,1991.87,0.0039233414048799155,0.24029663074031865
1991,12,1991.96,0.011822892987007304,0.2368549254106548
1992,1,1992.04,0.018232880087201375,0.23682093734121049
1992,2,1992.12,0.02272448749512885,0.2396369306747855
1992,3,1992.21,0.026443070249916302,0.244724835919084
1992,4,1992.29,0.031978039906311075,0.2513927142003605
1992,5,1992.37,0.04124095708558435,0.25810376656598066
1992,6,1992.46,0.05428623943291676,0.2630338067380133
1992,7,1992.54,0.06957291145171166,0.26430301528099304
1992,8,1992.62,0.08594647675290198,0.2609088598986019
1992,9,1992.71,0.10342376620387983,0.2535607243777468
1992,10,1992.79,0.122832639271143,0.24435006644367363
1992,11,1992.87,0.14441484252888628,0.23578585078829858
1992,12,1992.96,0.1672447778315002,0.23047650438218037
1993,1,1993.04,0.18946239515480515,0.2303063374954559
1993,2,1993.12,0.20992632239965683,0.235591234094715
1993,3,1993.21,0.22924595392570754,0.24532495844743876
1993,4,1993.29,0.2496300069288308,0.25713480033734565
1993,5,1993.37,0.2727373900782414,0.26755413886730345
1993,6,1993.46,0.29854292825320367,0.27363134170933656
1993,7,1993.54,0.3256228007638941,0.27392965496583144
1993,8,1993.62,0.3531521507061098,0.2688156651371611
1993,9,1993.71,0.3816969656567265,0.2600871441939207
1993,10,1993.79,0.4128497770558552,0.2500532795439344
1993,11,1993.87,0.44751821523290014,0.2410043898230423
1993,12,1993.96,0.4850535222109277,0.23508172317869466
1994,1,1994.04,0.523490193090662,0.23329650042998565
1994,2,1994.12,0.5613498945071311,0.23409520681269474
1994,3,1994.21,0.5987403062316645,0.23434873169520234
1994,4,1994.29,0.6371724196278139,0.23120121227320037
1994,5,1994.37,0.6773183411777681,0.22348389687237538
1994,6,1994.46,0.7180143827597548,0.21181487727371484
1994,7,1994.54,0.756632252430122,0.19766570012437518
1994,8,1994.62,0.7914264548879003,0.18236774744094375
1994,9,1994.71,0.8225716082723347,0.1673147696820435
1994,10,1994.79,0.8517643462515861,0.154192409218703
1994,11,1994.87,0.8806154329053587,0.14390683330113616
1994,12,1994.96,0.909678837884133,0.1359168901389606
1995,1,1995.04,0.9386271742889919,0.12874891024685542
1995,2,1995.12,0.9678357041127035,0.12118518542769639
1995,3,1995.21,0.9991413846195527,0.11305947465189828
1995,4,1995.29,1.0355958598160353,0.10511165715159898
1995,5,1995.37,1.0789714181480252,0.09797414293799706
1995,6,1995.46,1.1287312748444864,0.09184688151139549
1995,7,1995.54,1.1824835464728103,0.08660811185770907
1995,8,1995.62,1.238062032832794,0.0821029410673829
1995,9,1995.71,1.2945449217154692,0.07838780625191416
1995,10,1995.79,1.351949111605352,0.07555389927162683
1995,11,1995.87,1.409997029646111,0.07351941214320194
1995,12,1995.96,1.4673612731348247,0.07218525217505178
1996,1,1996.04,1.5218004836520425,0.071552353545287
1996,2,1996.12,1.5719334808353624,0.0716506099819237
1996,3,1996.21,1.6180428084603908,0.07250785569191773
1996,4,1996.29,1.661755006909612,0.07400357179168701
1996,5,1996.37,1.7036073078564657,0.07586818247380599
1996,6,1996.46,1.742278878070772,0.07788533497642934
1996,7,1996.54,1.775077751513279,0.07976789869939985
1996,8,1996.62,1.8001812254042784,0.08122879224614382
1996,9,1996.71,1.817803108392162,0.08222545349050735
1996,10,1996.79,1.8298945341594164,0.0828497010721902
1996,11,1996.87,1.8388889260111296,0.08318709811367339
1996,12,1996.96,1.8467297131768163,0.08333351099984522
1997,1,1997.04,1.8549568155976417,0.08332720608544446
1997,2,1997.12,1.8662010168041938,0.08319967170286371
1997,3,1997.21,1.8844360440769403,0.08312171424623356
1997,4,1997.29,1.9146157135026296,0.0832354193604542
1997,5,1997.37,1.9597022294881323,0.08357461457420907
1997,6,1997.46,2.0196639696425303,0.08425965382504774
1997,7,1997.54,2.09208272428131,0.08533353076951283
1997,8,1997.62,2.173752548530781,0.08669941358488921
1997,9,1997.71,2.261788245299564,0.08832480853987472
1997,10,1997.79,2.3535215564122067,0.09009292551169289
1997,11,1997.87,2.446173435107957,0.09178415833179289
1997,12,1997.96,2.5365230960611664,0.09327540042574299
1998,1,1998.04,2.620856370755668,0.0944974518331887
1998,2,1998.12,2.6970648932064036,0.09533687811982484
1998,3,1998.21,2.765247030808042,0.09580937777668067
1998,4,1998.29,2.827192538628203,0.09596710609598576
1998,5,1998.37,2.884197340451712,0.0957412445095673
1998,6,1998.46,2.9363980311986064,0.09515715839643628
1998,7,1998.54,2.9832160401665933,0.09434297766644763
1998,8,1998.62,3.0241906054428376,0.09345351067060183
1998,9,1998.71,3.059711680953738,0.0927334841880439
1998,10,1998.79,3.0910811811154346,0.09234522747347437
1998,11,1998.87,3.1194426972590352,0.09229909503650238
1998,12,1998.96,3.1447870395598905,0.09262284009944592
1999,1,1999.04,3.1659750748125597,0.09331492808074739
1999,2,1999.12,3.1828845487166433,0.09424925571111148
1999,3,1999.21,3.1970206334264764,0.0953239641522248
1999,4,1999.29,3.211017922975012,0.09638754649217143
1999,5,1999.37,3.2264664209172853,0.09719805461728505
1999,6,1999.46,3.243357412884667,0.09760821359706803
1999,7,1999.54,3.2605498201292433,0.09750170225136116
1999,8,1999.62,3.2769065861828723,0.09681729013219077
1999,9,1999.71,3.292417691743194,0.09572862025917458
1999,10,1999.79,3.3082893296919873,0.09449469609126743
1999,11,1999.87,3.325507408003484,0.09333315181492102
1999,12,1999.96,3.3435418327188686,0.09252422423008011
2000,1,2000.04,3.3603523829513704,0.09230450832190784
2000,2,2000.12,3.3748107684746036,0.09271400816152564
2000,3,2000.21,3.3873297008115544,0.093738103342012
2000,4,2000.29,3.399255749057528,0.09527471158941185
2000,5,2000.37,3.4110165823546295,0.09712277458736486
2000,6,2000.46,3.421815797902053,0.09916453196713247
2000,7,2000.54,3.4300679365410938,0.10121417016059163
2000,8,2000.62,3.4346326964127205,0.10297858317535939
2000,9,2000.71,3.4360966886039437,0.10429479653563777
2000,10,2000.79,3.4369190238289047,0.1050377814414199
2000,11,2000.87,3.4397188690524922,0.10512339159268921
2000,12,2000.96,3.4457339073286417,0.10465792534192489
2001,1,2001.04,3.4548492380715414,0.10386159573932183
2001,2,2001.12,3.4676830983196103,0.10296036887534098
2001,3,2001.21,3.4858642477639226,0.10225275755072351
2001,4,2001.29,3.511421617520706,0.10189777960909249
2001,5,2001.37,3.544813969083106,0.10180182061560082
2001,6,2001.46,3.584645222177354,0.10193019991342113
2001,7,2001.54,3.628120837483989,0.10230090707586882
2001,8,2001.62,3.672315894947048,0.10283296263817047
2001,9,2001.71,3.7156325969510804,0.103473908158899
2001,10,2001.79,3.758014575901901,0.10414672032833235
2001,11,2001.87,3.7997306842666387,0.10481672417343474
2001,12,2001.96,3.840045192037467,0.10563099366542342
2002,1,2002.04,3.877144689356367,0.10674041123089091
2002,2,2002.12,3.910276395268154,0.10812013901205386
2002,3,2002.21,3.939964855388487,0.10975000083173249
2002,4,2002.29,3.9673684805417713,0.11154483532349933
2002,5,2002.37,3.9928794265408807,0.11331116624278961
2002,6,2002.46,4.016194559530755,0.11494529804987733
2002,7,2002.54,4.036694262681072,0.11631087892515889
2002,8,2002.62,4.053729554542361,0.11718074831261115
2002,9,2002.71,4.06768298803855,0.11745797326697362
2002,10,2002.79,4.080387765297271,0.11714173950403207
2002,11,2002.87,4.094154741751449,0.11639231364263965
2002,12,2002.96,4.110429103398299,0.11560120922943289
2003,1,2003.04,4.129628175562797,0.11512675336945521
2003,2,2003.12,4.152457013676477,0.11512311972693655
2003,3,2003.21,4.179608456156209,0.1157534044285268
2003,4,2003.29,4.211189127857298,0.11705658920108153
2003,5,2003.37,4.246089939665923,0.11872569988180072
2003,6,2003.46,4.282586788367041,0.12040091403922143
2003,7,2003.54,4.318636999021269,0.12179117127322063
2003,8,2003.62,4.35183357621633,0.12272212260150774
2003,9,2003.71,4.38046369758525,0.12323499732797571
2003,10,2003.79,4.40407047899426,0.1233623961542057
2003,11,2003.87,4.423065413394886,0.12316214309459797
2003,12,2003.96,4.437473120754687,0.12292972125608871
2004,1,2004.04,4.446633219096694,0.12302358091785416
2004,2,2004.12,4.45084084946456,0.12357878582311578
2004,3,2004.21,4.451014497089744,0.12462148715647661
2004,4,2004.29,4.447994338145582,0.1260240180727945
2004,5,2004.37,4.441855455961423,0.12745321618052602
2004,6,2004.46,4.432569803838874,0.1286234247152635
2004,7,2004.54,4.420275884855723,0.12928055121863677
2004,8,2004.62,4.404870509522622,0.12919798209565556
2004,9,2004.71,4.38721931323454,0.12836839344537082
2004,10,2004.79,4.369894920823055,0.12691525379155574
2004,11,2004.87,4.355631009951019,0.12506965507148093
2004,12,2004.96,4.345427778046031,0.12328462014318312
2005,1,2005.04,4.338429495208723,0.12205444704920611
2005,2,2005.12,4.334255404983497,0.12164867434630483
2005,3,2005.21,4.332847899512153,0.12212584201137715
2005,4,2005.29,4.33367176477738,0.1231840019235648
2005,5,2005.37,4.335137757343627,0.12419891344698943
2005,6,2005.46,4.335264215114465,0.12467213332871649
2005,7,2005.54,4.331880719947503,0.12435833075384296
2005,8,2005.62,4.323115940997521,0.1231921325118217
2005,9,2005.71,4.309228777839695,0.12136574588584279
2005,10,2005.79,4.293273556466382,0.11914960654073285
2005,11,2005.87,4.278813504506392,0.1168862061149059
2005,12,2005.96,4.267573342217088,0.11507700351503562
2006,1,2006.04,4.259367811575527,0.11408646666024812
2006,2,2006.12,4.254673474323068,0.11380898844135028
2006,3,2006.21,4.254445818873019,0.11395357460708654
2006,4,2006.29,4.259259035271817,0.11424959558407169
2006,5,2006.37,4.268431428608486,0.1145031315073716
2006,6,2006.46,4.280465053295171,0.11469786534322514
2006,7,2006.54,4.2932452196950095,0.1148065002505847
2006,8,2006.62,4.304699039554386,0.11474692752569457
2006,9,2006.71,4.314953860978228,0.11463417632317598
2006,10,2006.79,4.327081836943421,0.11463292739476312
2006,11,2006.87,4.344392805620513,0.11475589842572581
2006,12,2006.96,4.367934304544504,0.1149946734672004
2007,1,2007.04,4.396474694872243,0.11531720968250275
2007,2,2007.12,4.429282695917216,0.11564499467129892
2007,3,2007.21,4.466107497069573,0.11597292393504068
2007,4,2007.29,4.506327429405056,0.11626280437001042
2007,5,2007.37,4.548074027143028,0.1164206837256186
2007,6,2007.46,4.588529006379076,0.11655861303506919
2007,7,2007.54,4.624049828712323,0.11690180873067404
2007,8,2007.62,4.651303477156888,0.1175658204645168
2007,9,2007.71,4.669656191670956,0.11858594320821814
2007,10,2007.79,4.6818872842557,0.11977105771940164
2007,11,2007.87,4.691323635576932,0.12076642066380817
2007,12,2007.96,4.6991230283098355,0.12135970558677828
2008,1,2008.04,4.7042168877539865,0.12149758127596227
2008,2,2008.12,4.70643259210299,0.12123295709613142
2008,3,2008.21,4.706697370116695,0.12080104372793089
2008,4,2008.29,4.706166374148545,0.12044134041711878
2008,5,2008.37,4.70489557491309,0.12027108618937538
2008,6,2008.46,4.702065963627705,0.12043724950456726
2008,7,2008.54,4.696191756809053,0.12098340486170128
2008,8,2008.62,4.68596452348913,0.12176747599749053
2008,9,2008.71,4.672625639254722,0.12269797737576164
2008,10,2008.79,4.660792098951273,0.12365690613483564
2008,11,2008.87,4.655227172610843,0.12456745690018871
2008,12,2008.96,4.657857099858576,0.12558764256695312
2009,1,2009.04,4.667733873257682,0.12690716633246454
2009,2,2009.12,4.684400799117707,0.12848308252375074
2009,3,2009.21,4.7080051403452154,0.1301584547277753
2009,4,2009.29,4.738321753671213,0.1316478416767622
2009,5,2009.37,4.773887070600613,0.1326688725197388
2009,6,2009.46,4.812395781827452,0.13322155232661853
2009,7,2009.54,4.850801403665948,0.1334087049353495
2009,8,2009.62,4.8861660033831935,0.13320424622868732
2009,9,2009.71,4.918064844544261,0.13263887230243576
2009,10,2009.79,4.949444544840812,0.13178346174094266
2009,11,2009.87,4.983332276633262,0.13071811796576482
2009,12,2009.96,5.019879082161596,0.1296444615118791
2010,1,2010.04,5.056362071848716,0.1287495598051847
2010,2,2010.12,5.0905656619678,0.12813074901705948
2010,3,2010.21,5.1209953132402175,0.1279698876297233
2010,4,2010.29,5.145930514932257,0.12835808826217945
2010,5,2010.37,5.162936273494115,0.12909335596831922
2010,6,2010.46,5.16964360551514,0.1299412285399439
2010,7,2010.54,5.163831641970055,0.13065615581403509
2010,8,2010.62,5.144153837115486,0.13097163760956518
2010,9,2010.71,5.112516888378213,0.13082588133710876
2010,10,2010.79,5.074970891101637,0.13029793844131196
2010,11,2010.87,5.03813256777588,0.129613893619625
2010,12,2010.96,5.005888865654272,0.12921254693541556
2011,1,2011.04,4.979373355822215,0.12943859757224827
2011,2,2011.12,4.9597111848092865,0.13028679572734309
2011,3,2011.21,4.9475922288089444,0.13159739732550735
2011,4,2011.29,4.942314912871313,0.13305843270994608
2011,5,2011.37,4.941613592845217,0.13424420399471962
2011,6,2011.46,4.942643897536385,0.13493888262796713
2011,7,2011.54,4.942026398336896,0.13511812572884474
2011,8,2011.62,4.936637642522765,0.13485640427067633
2011,9,2011.71,4.92617844109553,0.1343964992692753
2011,10,2011.79,4.914136111706021,0.1339321270010732
2011,11,2011.87,4.904744058795585,0.13354410707109715
2011,12,2011.96,4.90014465697422,0.13337989758285806
2012,1,2012.04,4.900349756422294,0.13348695576194924
2012,2,2012.12,4.905729940675856,0.13369308279499936
2012,3,2012.21,4.916417293069551,0.1338967954291113
2012,4,2012.29,4.931370259167961,0.13407315870798178
2012,5,2012.37,4.94820217960526,0.1341717453615635
2012,6,2012.46,4.964204265000084,0.13426718468198046
2012,7,2012.54,4.976359432182362,0.13443676331301846
2012,8,2012.62,4.9818373830308555,0.134701175631153
2012,9,2012.71,4.980344087482545,0.13519305159475378
2012,10,2012.79,4.975131978976865,0.13592070224469188
