# Semihemispheric mole fractions for HFC-245fa 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:21.173251+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fractions_box0,Semihemispheric_mole_fractions_box1,Semihemispheric_mole_fractions_box2,Semihemispheric_mole_fractions_box3,Semihemispheric_mole_fractions_1-sigma_box0,Semihemispheric_mole_fractions_1-sigma_box1,Semihemispheric_mole_fractions_1-sigma_box2,Semihemispheric_mole_fractions_1-sigma_box3
1985,10,1985.75,,,,,,,,
1985,11,1985.83,,,,,,,,
1985,12,1985.92,,,,,,,,
1986,1,1986.0,0.0,,,,0.03761808075912433,,,
1986,2,1986.08,,,,0.0,,,,0.03761808075912433
1986,3,1986.17,,,,,,,,
1986,4,1986.25,,,,,,,,
1986,5,1986.33,,,,,,,,
1986,6,1986.42,,,,,,,,
1986,7,1986.5,,,,,,,,
1986,8,1986.58,,,,,,,,
1986,9,1986.67,0.0,,,,0.03761808075912433,,,
1986,10,1986.75,,,,,,,,
1986,11,1986.83,,,,0.0,,,,0.03761808075912433
1986,12,1986.92,,,,,,,,
1987,1,1987.0,,,,,,,,
1987,2,1987.08,,,,,,,,
1987,3,1987.17,,,,,,,,
1987,4,1987.25,,,,,,,,
1987,5,1987.33,,,,0.0,,,,0.03761808075912433
1987,6,1987.42,,,,,,,,
1987,7,1987.5,,,,,,,,
1987,8,1987.58,,,,,,,,
1987,9,1987.67,,,,,,,,
1987,10,1987.75,,,,,,,,
1987,11,1987.83,,,,,,,,
1987,12,1987.92,,,,,,,,
1988,1,1988.0,,,,,,,,
1988,2,1988.08,,,,,,,,
1988,3,1988.17,,,,,,,,
1988,4,1988.25,,,,,,,,
1988,5,1988.33,0.0083,,,,0.020378371107622903,,,
1988,6,1988.42,,,,0.0,,,,0.03761808075912433
1988,7,1988.5,,,,,,,,
1988,8,1988.58,,,,,,,,
1988,9,1988.67,,,,,,,,
1988,10,1988.75,,,,,,,,
1988,11,1988.83,,,,,,,,
1988,12,1988.92,,,,,,,,
1989,1,1989.0,,,,,,,,
1989,2,1989.08,,,,,,,,
1989,3,1989.17,,,,,,,,
1989,4,1989.25,,,,0.0,,,,0.03761808075912433
1989,5,1989.33,0.0,,,,0.03761808075912433,,,
1989,6,1989.42,,,,,,,,
1989,7,1989.5,,,,,,,,
1989,8,1989.58,,,,,,,,
1989,9,1989.67,,,,,,,,
1989,10,1989.75,,,,,,,,
1989,11,1989.83,,,,0.0,,,,0.03761808075912433
1989,12,1989.92,,,,,,,,
1990,1,1990.0,,,,,,,,
1990,2,1990.08,,,,0.0,,,,0.03761808075912433
1990,3,1990.17,,,,,,,,
1990,4,1990.25,,,,0.0,,,,0.03761808075912433
1990,5,1990.33,,,,,,,,
1990,6,1990.42,,,,,,,,
1990,7,1990.5,,,,,,,,
1990,8,1990.58,,,,,,,,
1990,9,1990.67,,,,,,,,
1990,10,1990.75,,,,,,,,
1990,11,1990.83,,,,0.0,,,,0.03761808075912433
1990,12,1990.92,,,,,,,,
1991,1,1991.0,,,,,,,,
1991,2,1991.08,,,,,,,,
1991,3,1991.17,0.0,,,,0.03761808075912433,,,
1991,4,1991.25,,,,,,,,
1991,5,1991.33,,,,,,,,
1991,6,1991.42,,,,,,,,
1991,7,1991.5,,,,,,,,
1991,8,1991.58,,,,0.0,,,,0.03761808075912433
1991,9,1991.67,,,,,,,,
1991,10,1991.75,,,,,,,,
1991,11,1991.83,,,,,,,,
1991,12,1991.92,,,,,,,,
1992,1,1992.0,,,,,,,,
1992,2,1992.08,,,,,,,,
1992,3,1992.17,,,,0.0,,,,0.03761808075912433
1992,4,1992.25,,,,,,,,
1992,5,1992.33,,,,,,,,
1992,6,1992.42,,,,,,,,
1992,7,1992.5,,,,,,,,
1992,8,1992.58,,,,,,,,
1992,9,1992.67,,,,0.0,,,,0.03761808075912433
1992,10,1992.75,,,,,,,,
1992,11,1992.83,,,,,,,,
1992,12,1992.92,,,,,,,,
1993,1,1993.0,,,,,,,,
1993,2,1993.08,,,,,,,,
1993,3,1993.17,,,,0.0,,,,0.03761808075912433
1993,4,1993.25,,,,,,,,
1993,5,1993.33,,,,,,,,
1993,6,1993.42,,,,,,,,
1993,7,1993.5,,,,,,,,
1993,8,1993.58,,,,,,,,
1993,9,1993.67,,,,,,,,
1993,10,1993.75,,,,,,,,
1993,11,1993.83,,,,,,,,
1993,12,1993.92,,,,,,,,
1994,1,1994.0,,,,,,,,
1994,2,1994.08,,,,0.0,,,,0.03761808075912433
1994,3,1994.17,,,,,,,,
1994,4,1994.25,,,,0.0,,,,0.03761808075912433
1994,5,1994.33,,,,,,,,
1994,6,1994.42,,,,,,,,
1994,7,1994.5,,,,,,,,
1994,8,1994.58,,,,,,,,
1994,9,1994.67,,,,,,,,
1994,10,1994.75,,,,0.0,,,,0.03761808075912433
1994,11,1994.83,,,,,,,,
1994,12,1994.92,,,,,,,,
1995,1,1995.0,,,,,,,,
1995,2,1995.08,,,,0.0,,,,0.03761808075912433
1995,3,1995.17,,,,0.0,,,,0.03761808075912433
1995,4,1995.25,,,,,,,,
1995,5,1995.33,,,,,,,,
1995,6,1995.42,,,,0.0,,,,0.03761808075912433
1995,7,1995.5,,,,,,,,
1995,8,1995.58,,,,0.0,,,,0.03761808075912433
1995,9,1995.67,,,,0.0,,,,0.03761808075912433
1995,10,1995.75,,,,0.0,,,,0.03761808075912433
1995,11,1995.83,,,,0.0,,,,0.03761808075912433
1995,12,1995.92,,,,0.0,,,,0.03761808075912433
1996,1,1996.0,,,,,,,,
1996,2,1996.08,,,,,,,,
1996,3,1996.17,,,,,,,,
1996,4,1996.25,0.0,,,,0.03761808075912433,,,
1996,5,1996.33,,,,0.0,,,,0.03761808075912433
1996,6,1996.42,,,,,,,,
1996,7,1996.5,,,,,,,,
1996,8,1996.58,,,,0.0,,,,0.03761808075912433
1996,9,1996.67,,,,,,,,
1996,10,1996.75,,,,0.0,,,,0.03761808075912433
1996,11,1996.83,,,,0.0,,,,0.03761808075912433
1996,12,1996.92,,,,,,,,
1997,1,1997.0,,,,0.0,,,,0.03761808075912433
1997,2,1997.08,,,,,,,,
1997,3,1997.17,,,,0.0,,,,0.03761808075912433
1997,4,1997.25,,,,0.0,,,,0.03761808075912433
1997,5,1997.33,,,,0.0,,,,0.03761808075912433
1997,6,1997.42,,,,,,,,
1997,7,1997.5,,,,0.0,,,,0.03761808075912433
1997,8,1997.58,,,,,,,,
1997,9,1997.67,,,,,,,,
1997,10,1997.75,,,,,,,,
1997,11,1997.83,,,,,,,,
1997,12,1997.92,,,,,,,,
1998,1,1998.0,0.0,,,,0.03761808075912433,,,
1998,2,1998.08,,,,,,,,
1998,3,1998.17,,,,,,,,
1998,4,1998.25,,,,0.0,,,,0.03761808075912433
1998,5,1998.33,,,,,,,,
1998,6,1998.42,0.0,,,0.0,0.03761808075912433,,,0.03761808075912433
1998,7,1998.5,,,,,,,,
1998,8,1998.58,,,,,,,,
1998,9,1998.67,,,,,,,,
1998,10,1998.75,,,,0.0,,,,0.03761808075912433
1998,11,1998.83,,,,,,,,
1998,12,1998.92,,,,,,,,
1999,1,1999.0,,,,,,,,
1999,2,1999.08,,,,0.0,,,,0.03761808075912433
1999,3,1999.17,,,,,,,,
1999,4,1999.25,0.0009,,,0.0,0.030688541200259094,,,0.03761808075912433
1999,5,1999.33,,,,,,,,
1999,6,1999.42,,,,,,,,
1999,7,1999.5,,,,,,,,
1999,8,1999.58,,,,0.0,,,,0.03761808075912433
1999,9,1999.67,,,,,,,,
1999,10,1999.75,,,,,,,,
1999,11,1999.83,,,,0.0,,,,0.03761808075912433
1999,12,1999.92,,,,,,,,
2000,1,2000.0,,,,,,,,
2000,2,2000.08,,,,,,,,
2000,3,2000.17,,,,0.0,,,,0.03761808075912433
2000,4,2000.25,0.0,,,,0.03761808075912433,,,
2000,5,2000.33,,,,,,,,
2000,6,2000.42,,,,,,,,
2000,7,2000.5,,,,,,,,
2000,8,2000.58,,,,0.0,,,,0.03761808075912433
2000,9,2000.67,,,,0.0,,,,0.03761808075912433
2000,10,2000.75,,,,,,,,
2000,11,2000.83,,,,,,,,
2000,12,2000.92,,,,,,,,
2001,1,2001.0,,,,0.0,,,,0.03761808075912433
2001,2,2001.08,,,,,,,,
2001,3,2001.17,,,,,,,,
2001,4,2001.25,,,,0.0,,,,0.03761808075912433
2001,5,2001.33,,,,,,,,
2001,6,2001.42,,,,,,,,
2001,7,2001.5,,,,0.0,,,,0.03761808075912433
2001,8,2001.58,,,,,,,,
2001,9,2001.67,,,,0.0,,,,0.03761808075912433
2001,10,2001.75,,,,,,,,
2001,11,2001.83,,,,,,,,
2001,12,2001.92,,,,,,,,
2002,1,2002.0,,,,,,,,
2002,2,2002.08,,,,,,,,
2002,3,2002.17,,,,,,,,
2002,4,2002.25,,,,,,,,
2002,5,2002.33,,,,,,,,
2002,6,2002.42,,,,0.0,,,,0.03761808075912433
2002,7,2002.5,,,,,,,,
2002,8,2002.58,,,,,,,,
2002,9,2002.67,,,,,,,,
2002,10,2002.75,,,,,,,,
2002,11,2002.83,,,,,,,,
2002,12,2002.92,,,,,,,,
2003,1,2003.0,,,,,,,,
2003,2,2003.08,,,,0.0012,,,,0.0053750966502938355
2003,3,2003.17,,,,,,,,
2003,4,2003.25,0.04317916666666668,,,,0.02366753274856748,,,
2003,5,2003.33,,,,0.0,,,,0.03761808075912433
2003,6,2003.42,0.08033333333333333,,,,0.03217134007501432,,,
2003,7,2003.5,,,,,,,,
2003,8,2003.58,,,,,,,,
2003,9,2003.67,,,,,,,,
2003,10,2003.75,,,,0.0,,,,0.03761808075912433
2003,11,2003.83,,,,,,,,
2003,12,2003.92,,,,,,,,
2004,1,2004.0,,,,0.0,,,,0.03761808075912433
2004,2,2004.08,,,,,,,,
2004,3,2004.17,,,,,,,,
2004,4,2004.25,,,,0.0512,,,,0.03789925677371524
2004,5,2004.33,,,,,,,,
2004,6,2004.42,,,,0.0596,,,,0.014203960574431344
2004,7,2004.5,,,,,,,,
2004,8,2004.58,,,,,,,,
2004,9,2004.67,,,,,,,,
2004,10,2004.75,,,,,,,,
2004,11,2004.83,,,,,,,,
2004,12,2004.92,,,,0.0512,,,,0.03054306245287136
2005,1,2005.0,,,,,,,,
2005,2,2005.08,,,,0.1179,,,,0.031137972332828605
2005,3,2005.17,0.4351857142857144,,,0.14850000000000002,0.04897670185164888,,,0.039921713703196665
2005,4,2005.25,,,,,,,,
2005,5,2005.33,,,,,,,,
2005,6,2005.42,,,,0.1942,,,,0.024959977644220758
2005,7,2005.5,,,,,,,,
2005,8,2005.58,,,,,,,,
2005,9,2005.67,,,,,,,,
2005,10,2005.75,,,,0.2358,,,,0.02324119798977669
2005,11,2005.83,,,,,,,,
2005,12,2005.92,,,,,,,,
2006,1,2006.0,,,,,,,,
2006,2,2006.08,0.7291052631578947,,,0.2871,0.07378899603606949,,,0.037482448172444664
2006,3,2006.17,,,,,,,,
2006,4,2006.25,,,,,,,,
2006,5,2006.33,,,,,,,,
2006,6,2006.42,,,,0.436,,,,0.047631686932125335
2006,7,2006.5,,,,0.415,,,,0.047286599581699666
2006,8,2006.58,,,,0.431,,,,0.04965545387970993
2006,9,2006.67,,,,0.469,,,,0.05420040682504145
2006,10,2006.75,,,,0.487,,,,0.05201027686909578
2006,11,2006.83,0.993,,,0.503,0.09750895805001712,,,0.052710273192234536
2006,12,2006.92,0.991,,,0.51,0.10081595161481144,,,0.05275234591939965
2007,1,2007.0,0.989,,,0.526,0.10065674393700604,,,0.05449839997651308
2007,2,2007.08,1.003,,,0.539,0.10570559540535213,,,0.05756926350058685
2007,3,2007.17,0.9968045454545452,,,0.556,0.10799838069982122,,,0.058864264201635964
2007,4,2007.25,1.051,,,0.5820000000000001,0.10193756961984134,,,0.0580401964159323
2007,5,2007.33,1.047,,,0.599,0.10485844219708776,,,0.061215096994123926
2007,6,2007.42,1.073,,,0.617,0.10653996855640607,,,0.06218987779373746
2007,7,2007.5,1.077,,,0.64,0.10603973264772028,,,0.06494428381312707
2007,8,2007.58,1.082,,,0.667,0.10946627060423683,,,0.06623896813809829
2007,9,2007.67,1.102,,,0.693,0.1129277308724478,,,0.07056214920196237
2007,10,2007.75,1.132,,,0.7140000000000001,0.11305102564771362,,,0.07415084355555236
2007,11,2007.83,1.197,,0.795,0.7290000000000001,0.17115710005722815,,0.07965175767049966,0.07133492903199666
2007,12,2007.92,1.185,1.009,0.79,0.732,0.12311162617722178,0.09922931068993678,0.0857858379920602,0.07238904889553391
2008,1,2008.0,1.198,1.032,0.8340000000000001,0.745,0.12014221739255522,0.09672483858864796,0.08650435595968564,0.07517780590041186
2008,2,2008.08,1.2235,1.094,0.818,0.754,0.12994734789521487,0.10997895980595562,0.08284868375538622,0.07502652597581738
2008,3,2008.17,1.227,1.126,0.831,0.768,0.12995012466327224,0.11436256205594555,0.079514426992842,0.07702969816895297
2008,4,2008.25,1.249,1.135,0.8340000000000001,0.79,0.1238547863427167,0.120015092800864,0.07943553109283025,0.0783850113223185
2008,5,2008.33,1.237,1.108,0.853,0.809,0.13097850548849607,0.1138818615934952,0.08356214992447238,0.08122374098747237
2008,6,2008.42,1.261,1.107,0.8690000000000001,0.833,0.14001421392130156,0.10593458783607927,0.08450327863461866,0.08273754226468176
2008,7,2008.5,1.2984999999999998,1.171,0.853,0.8540000000000001,0.12652935716662753,0.11841896849744975,0.08206480914496785,0.08113852106120742
2008,8,2008.58,1.2885,1.141,0.928,0.867,0.1326956337827285,0.1358905298392791,0.09260448369274568,0.08433671146066818
2008,9,2008.67,1.3119999999999998,,0.918,0.877,0.13026083985603654,,0.0926826003087958,0.08443900105993675
2008,10,2008.75,1.3145,1.086,0.907,0.898,0.12902838069587635,0.14714994937138098,0.08696813726877217,0.08768051322842492
2008,11,2008.83,1.3795000000000002,1.202,0.941,0.907,0.1368236603259831,0.12939827046757618,0.09282454470666687,0.08881698542508633
2008,12,2008.92,1.3885,1.229,1.002,0.918,0.1392785023792258,0.1342034727568553,0.10722141763658974,0.08661445837734019
2009,1,2009.0,1.368,1.234,1.027,0.924,0.14737548778545229,0.12221016160696295,0.10755605468777664,0.08712970561180612
2009,2,2009.08,1.3659999999999999,1.246,1.023,0.93,0.14453457579416767,0.12159103420894155,0.10673745781121076,0.08891394716241091
2009,3,2009.17,1.362,1.277,1.051,0.955,0.13969558475485186,0.12493960500978064,0.11309848849564699,0.0917136985406215
2009,4,2009.25,1.39,1.257,1.04,0.976,0.13939964131948115,0.12138532407173447,0.1070745534662648,0.09250332750771724
2009,5,2009.33,1.3955,1.248,1.031,0.999,0.14096135649531752,0.12026962376261095,0.09989486523340424,0.09305808992237054
2009,6,2009.42,1.3935,1.255,1.02,1.007,0.13596018617595373,0.12085819169588792,0.10053974338538964,0.09485671773785977
2009,7,2009.5,1.385,1.295,1.037,1.014,0.1372729853248628,0.1320147813693603,0.10449635830975164,0.0963814691732804
2009,8,2009.58,1.4085,1.32,1.063,1.029,0.14754529889156076,0.1415713247801263,0.1098578577071299,0.09766069885066356
2009,9,2009.67,1.4235000000000002,1.285,1.07,1.037,0.14254719648242825,0.1394952418543371,0.1071573142627231,0.09866351351943636
2009,10,2009.75,1.4615,1.279,,1.05,0.1458439447663152,0.1342062297361788,,0.10148522059886356
2009,11,2009.83,1.494,1.269,,1.058,0.14744402870241982,0.14059844984920708,,0.10110810254376254
2009,12,2009.92,1.509,1.318,,1.047,0.15143763105648478,0.1408783319038098,,0.1001763090755494
2010,1,2010.0,1.487,1.345,,1.052,0.14921953256862855,0.14620910539361082,,0.10165285239480494
2010,2,2010.08,1.4865,1.34,,1.057,0.147876388328225,0.14097290519812666,,0.10102334829137273
2010,3,2010.17,1.5175,1.3330000000000002,1.144,,0.1510396657338727,0.1420169035713707,0.12338866074319794,
2010,4,2010.25,1.5405000000000002,1.404,1.2,,0.15228734689723902,0.13988155561045207,0.12074767078498864,
2010,5,2010.33,1.5465,1.406,,1.118,0.15277913543740193,0.14558973727567476,,0.10499706853050708
2010,6,2010.42,1.5415,1.4340000000000002,,1.134,0.1536339813485285,0.14977477624753774,,0.10726249857242746
2010,7,2010.5,1.5505,1.474,1.1909999999999998,1.154,0.1606021700507188,0.15288778760908275,0.12235479598283018,0.10810596468280556
2010,8,2010.58,1.55,1.452,1.211,1.172,0.15652875135258695,0.16953248184345088,0.1182997045642972,0.1091330857256405
2010,9,2010.67,1.577,1.48,1.219,1.167,0.15937495066665905,0.17597511187665146,0.11935360949715765,0.10979663428356992
2010,10,2010.75,1.6375,1.464,1.224,1.176,0.16865168432304492,0.16243674953655035,0.12181636014920162,0.11116701669110313
2010,11,2010.83,1.6605,1.471,1.246,1.183,0.17445288196243705,0.17341024220039594,0.1271824657726056,0.11146686009751956
2010,12,2010.92,1.7215,1.5759999999999998,1.274,1.2,0.17301402898320126,0.16235635374077606,0.1271688468139898,0.11208925015361644
2011,1,2011.0,1.7075,1.568,,1.206,0.1732512788553089,0.15579106007727145,,0.1126096425711404
2011,2,2011.08,1.7180000000000002,1.578,1.332,1.205,0.17206857470206466,0.15746009145177073,0.12575855597135327,0.11200626098571456
2011,3,2011.17,1.7265,1.585,1.3119999999999998,1.224,0.16450075448155246,0.15676103629409954,0.12566577258744718,0.11417191248288695
2011,4,2011.25,1.7515,,1.306,1.252,0.16779464599622956,,0.12622064648859949,0.117412871526081
2011,5,2011.33,1.7755,1.558,1.324,1.269,0.16522240170449046,0.15854856795316696,0.1288413970740771,0.1203657928981486
2011,6,2011.42,1.7619999999999998,1.577,1.3330000000000002,1.2919999999999998,0.1634254154040919,0.15610613344772845,0.12921610155085164,0.12087199179297077
2011,7,2011.5,1.774,1.63,1.3530000000000002,1.311,0.16969845491341398,0.16341630885563413,0.13280411477058984,0.12335979936754113
2011,8,2011.58,1.775,1.614,1.356,1.329,0.16652045670127136,0.17088144311188386,0.13150954946314733,0.12550120357988606
2011,9,2011.67,1.831,1.644,1.396,1.3530000000000002,0.1771461094689917,0.1825956231676981,0.13155382776643176,0.12913919970326596
2011,10,2011.75,1.8519999999999999,1.673,1.392,1.3530000000000002,0.18664999973211893,0.17593272833671394,0.13151075393290085,0.13016886302030914
2011,11,2011.83,1.9,1.634,1.43,1.3630000000000002,0.18311540077229987,0.17453550813516427,0.1384365919834781,0.12998818754025307
2011,12,2011.92,1.926,1.757,1.432,1.3630000000000002,0.1892690032731192,0.18145549564562655,0.14012513835854007,0.12756539068258288
2012,1,2012.0,1.9155,1.761,1.454,,0.18682621878366,0.17018542857718458,0.14354560111685766,
2012,2,2012.08,1.9185,1.796,1.504,,0.18594139459786785,0.17421965905144002,0.14726279095548886,
2012,3,2012.17,1.9275,1.795,1.485,,0.1850778906974034,0.17303873121356386,0.15276885317367542,
2012,4,2012.25,1.9415,1.79,,1.4280000000000002,0.1831865721743818,0.17812694911214302,,0.13754413982427607
2012,5,2012.33,1.981,1.803,1.45,1.436,0.1873327897085825,0.18459564702343334,0.140851872547013,0.134996213280225
2012,6,2012.42,1.951,1.818,1.4780000000000002,1.455,0.18312795553928948,0.17876102595364576,0.14633974306387176,0.13635212686276665
2012,7,2012.5,1.9865,1.872,1.523,1.472,0.1873501433813169,0.1840149733038048,0.15003061320943803,0.13754981061419164
2012,8,2012.58,2.0075,1.867,1.568,1.481,0.1870713917866652,0.20361503112491475,0.15934507962281108,0.1354334674295833
2012,9,2012.67,2.066,1.862,1.556,1.516,0.19569027466892674,0.20966415144225295,0.16127988591265804,0.1387114760933644
2012,10,2012.75,2.1075,1.84,1.579,1.529,0.20149591962369856,0.2039224362349568,0.14936951529679673,0.13986247566806476
2012,11,2012.83,2.1255,1.968,1.584,1.538,0.20155899142682768,0.21678674867251455,0.15353290722187213,0.1406595051889491
2012,12,2012.92,2.1745,1.976,1.645,1.531,0.20514067618344245,0.19459718805779289,0.16734037916773106,0.14003958047637818
2013,1,2013.0,2.17,2.015,1.67,1.53,0.2059911163133012,0.1990271903534791,0.17169475821934693,0.13977585628426678
2013,2,2013.08,2.1725000000000003,2.015,1.695,1.5490000000000002,0.2029785102541646,0.19624684073890208,0.1727208803242966,0.14163385223879213
2013,3,2013.17,2.16,1.988,1.68,1.568,0.20123458947208853,0.19286359532063072,0.15956954596664116,0.14387096440908428
2013,4,2013.25,2.1754999999999995,2.037,1.668,1.578,0.2007882766124556,0.20002472072221472,0.1582277295545885,0.14495061365858375
2013,5,2013.33,2.202,2.026,1.6669999999999998,1.6030000000000002,0.2026858712392159,0.19604049479635574,0.15501613109608944,0.14756297943590052
