# Semihemispheric mole fractions for HFC-365mfc 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:38:49.593464+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fractions_box0,Semihemispheric_mole_fractions_box1,Semihemispheric_mole_fractions_box2,Semihemispheric_mole_fractions_box3,Semihemispheric_mole_fractions_1-sigma_box0,Semihemispheric_mole_fractions_1-sigma_box1,Semihemispheric_mole_fractions_1-sigma_box2,Semihemispheric_mole_fractions_1-sigma_box3
2008,6,2008.42,0.6125,0.51,0.418,0.39,0.10101987737569276,0.08454732402625173,0.06678540259667526,0.06361800059731522
2008,7,2008.5,0.6125,0.534,0.415,0.408,0.09649489947660446,0.09044340771996598,0.06602319668116652,0.06573766043905123
2008,8,2008.58,0.609,0.536,0.4320000000000001,0.415,0.09782546958742393,0.09165238676652124,0.06781622224807278,0.06480017361087853
2008,9,2008.67,0.6194999999999999,0.55,0.442,0.423,0.09795945908895168,0.09001249913206501,0.07121579880897216,0.06652745673780112
2008,10,2008.75,0.6319999999999999,0.524,0.457,0.43,0.09870810503702317,0.09650885969692108,0.07262990086734251,0.06882041848172678
2008,11,2008.83,0.6355,0.569,0.469,0.435,0.1008754460956679,0.09792151193685686,0.07535331777698975,0.0698753354195885
2008,12,2008.92,0.6409999999999999,0.569,0.488,0.431,0.1021522026194247,0.09383827843689377,0.07949364754494538,0.06684775613287255
2009,1,2009.0,0.63,0.556,0.494,0.434,0.10321094903158287,0.08897505268332241,0.07886577204339028,0.06754265319040997
2009,2,2009.08,0.643,0.5489999999999999,0.494,0.428,0.1066435769280082,0.08698001207173979,0.07994254186601774,0.06724314091414826
2009,3,2009.17,0.6385000000000001,0.5579999999999999,0.503,0.436,0.10267351472020428,0.08794708636447257,0.08275688793085444,0.06868886372622568
2009,4,2009.25,0.649,0.547,0.5,0.442,0.1062227494466228,0.0863782524713252,0.07971198153351854,0.06925092057149854
2009,5,2009.33,0.6495,0.5479999999999999,0.481,0.447,0.10629148895842977,0.0862139199897557,0.07669173684302633,0.07026167162827825
2009,6,2009.42,0.6499999999999999,0.547,0.477,0.457,0.1050107137391228,0.08702414894728933,0.07546789052305622,0.07087384919700636
2009,7,2009.5,0.6509999999999999,0.565,0.481,0.46,0.10669827786801436,0.09169276143731303,0.07572729032521895,0.07273238618387272
2009,8,2009.58,0.6205,0.574,0.486,0.468,0.10072341150397957,0.09371344620704117,0.07773937226399502,0.07387178080972462
2009,9,2009.67,0.6465000000000001,0.5670000000000001,0.495,0.472,0.1060808683269514,0.09197011742952163,0.07900672439735748,0.07613566838217158
2009,10,2009.75,0.6525000000000001,0.57,,0.478,0.1049929313096839,0.0931624924527033,,0.07851681348602986
2009,11,2009.83,0.6629999999999999,0.551,,0.479,0.10776155390490616,0.09055397561675578,,0.07711305012771832
2009,12,2009.92,0.6659999999999999,0.569,,0.472,0.10742560216261302,0.0918728605193068,,0.07475720701042811
2010,1,2010.0,0.665,0.574,,0.472,0.10747121707694578,0.09411275152709116,,0.07475720701042811
2010,2,2010.08,0.6845,0.569,,0.471,0.11150966606083976,0.0930248488308366,,0.07399609787009043
2010,3,2010.17,0.6839999999999999,0.56,0.508,,0.11030417036540366,0.09138927727036693,0.08051360133542655,
2010,4,2010.25,0.6885,0.579,0.517,,0.11075073645353334,0.0956186305068212,0.08179243546930241,
2010,5,2010.33,0.6779999999999999,0.588,,0.502,0.10910151236348647,0.09643775194393532,,0.07766009271176541
2010,6,2010.42,0.6875,0.611,,0.499,0.10990343773058238,0.1021015303509208,,0.07801616819608613
2010,7,2010.5,0.6839999999999999,0.624,0.518,0.502,0.11105408592213073,0.10611767053606104,0.08162285219226292,0.07873430002229015
2010,8,2010.58,0.6799999999999999,0.608,0.521,0.509,0.10920164833920776,0.1059879238404074,0.08205134063499511,0.0797390901628555
2010,9,2010.67,0.6925,0.616,0.53,0.514,0.11060748448907064,0.1019154551576943,0.08304366321399846,0.08045750431128225
2010,10,2010.75,0.725,0.619,0.5479999999999999,0.52,0.11731394844603946,0.1045233107971614,0.0862139199897557,0.0813203541556479
2010,11,2010.83,0.7365000000000002,0.618,0.5539999999999999,0.519,0.12167878050424405,0.10304508721913916,0.08737625535578873,0.08146546814448437
2010,12,2010.92,0.7535000000000001,0.652,0.5539999999999999,0.526,0.12128747101411587,0.10683557459947507,0.08769042136972544,0.0816468615440912
2011,1,2011.0,0.74,0.648,,0.528,0.12015406776301832,0.10400403838313202,,0.08144716078538282
2011,2,2011.08,0.7345,0.6629999999999999,0.5670000000000001,0.527,0.11575310201027013,0.11042781578932002,0.08760423791118782,0.08154080266958377
2011,3,2011.17,0.7464999999999999,0.652,0.56,0.531,0.11605451574583385,0.10566380648074344,0.08823264701911646,0.08263245427796513
2011,4,2011.25,0.7515000000000001,,0.563,0.541,0.1180335783792053,,0.08807271143776599,0.08434644331564906
2011,5,2011.33,0.7695000000000001,0.677,0.5710000000000001,0.541,0.11925992883194254,0.1098926862898528,0.08950934308774698,0.08357824178576623
2011,6,2011.42,0.764,0.688,0.573,0.55,0.1187188274874714,0.11068080231006637,0.09136959286327152,0.08564607404896035
2011,7,2011.5,0.772,0.6859999999999999,0.583,0.557,0.1209737161535513,0.11040113224057077,0.09213306952446552,0.08665796270395468
2011,8,2011.58,0.7689999999999999,0.6679999999999999,0.598,0.564,0.1191873420292608,0.10903687449665822,0.0928552098699906,0.08850514109361103
2011,9,2011.67,0.778,0.6609999999999999,0.612,0.574,0.12212653274370808,0.11436661444669945,0.0951432604024058,0.08994003557926804
2011,10,2011.75,0.7979999999999999,0.687,0.608,0.5820000000000001,0.1260489587422284,0.11874469461832812,0.09358653749338096,0.09137992120810784
2011,11,2011.83,0.8235,0.67,0.621,0.596,0.12953542227900444,0.11553895446991028,0.09644647479301667,0.09256543631399357
2011,12,2011.92,0.8185,0.7170000000000001,0.627,0.597,0.12852120690765395,0.1186043949438637,0.09812951900422216,0.09175621232374404
2012,1,2012.0,0.8140000000000001,0.72,0.643,0.594,0.12817726007369634,0.11661903789690599,0.10130943934303456,0.09177586828791108
2012,2,2012.08,0.8185,0.741,0.66,0.595,0.1278043450943668,0.12107155941838695,0.10467568963231147,0.0929600048407916
2012,3,2012.17,0.8194999999999999,0.758,0.64,0.6,0.12896338870004928,0.12341673306322767,0.10478549517943787,0.09396275858019497
2012,4,2012.25,0.8415,0.753,,0.611,0.13125833544960108,0.12476659208297708,,0.09474028973989894
2012,5,2012.33,0.858,0.754,0.616,0.618,0.1336401511522641,0.123659249552955,0.09746158217472152,0.09504888216070716
2012,6,2012.42,0.853,0.746,0.626,0.625,0.13333211353608698,0.1217604615628571,0.10056445694180424,0.09653011188225154
2012,7,2012.5,0.8494999999999999,0.7759999999999999,0.6509999999999999,0.634,0.13214435525212567,0.12629315104153507,0.10669827786801434,0.09739101601277192
2012,8,2012.58,0.8690000000000001,0.782,,0.635,0.13471125602561948,0.12955419715316058,,0.0961330458271244
2012,9,2012.67,0.8755,0.746,0.659,0.64,0.13685213050953934,0.12339209861251245,0.10421287108606116,0.0967470929795826
2012,10,2012.75,0.894,0.737,0.65,0.642,0.13884815447099036,0.12012619406274384,0.101440869475769,0.09717350461931484
2012,11,2012.83,0.898,0.785,0.653,0.644,0.14023227160678814,0.12605579121960245,0.10273851517322996,0.09791608652310406
2012,12,2012.92,0.904,0.79,0.662,0.642,0.13979756793306528,0.12356071382118185,0.10821039691268118,0.09746122305819888
2013,1,2013.0,0.8835000000000001,0.797,0.674,0.642,0.1363336921857543,0.12402097604840885,0.11066259530663466,0.09746122305819888
2013,2,2013.08,0.8965,0.7929999999999999,0.688,0.643,0.1389551209023978,0.12371379268295025,0.1092988563526627,0.09760943858049792
2013,3,2013.17,0.908,0.789,0.687,0.65,0.1396833562025197,0.1231370070287564,0.1070528023920906,0.09864709828474427
2013,4,2013.25,0.9095,0.7979999999999999,0.6859999999999999,0.6559999999999999,0.13947322547715027,0.1241655749392721,0.10613392483084756,0.09985769875177376
2013,5,2013.33,0.914,0.807,0.6729999999999999,0.67,0.14003092515583832,0.12495640239699606,0.1022100900107225,0.10161323732663967
2013,6,2013.42,0.9079999999999999,0.823,0.674,0.674,0.14014078635429444,0.12505959579336565,0.10206473436011088,0.10206473436011088
2013,7,2013.5,0.9055,0.851,0.691,0.6829999999999999,0.1406438076311929,0.1323613330999654,0.10520134267204008,0.10340213972640992
2013,8,2013.58,0.871,0.8440000000000001,0.703,0.6890000000000001,0.13341072857907646,0.1305816219841062,0.1066569383584584,0.10443286120757203
2013,9,2013.67,0.9035,0.8079999999999999,0.711,0.69,0.13848926176783524,0.12462118599981305,0.10756496873982717,0.10444256795004613
2013,10,2013.75,0.9505,0.809,0.7120000000000001,0.69,0.14559491964007534,0.1277725420424905,0.10830623250764472,0.10472941325148344
2013,11,2013.83,0.9425,0.84,0.7170000000000001,0.69,0.14356841792330233,0.1305067048086036,0.10888527219050334,0.10458130808132014
2013,12,2013.92,0.9485,0.882,0.722,0.6890000000000001,0.14550747618249724,0.13411670291205344,0.1105119450557269,0.10416440130870047
2014,1,2014.0,0.9385,0.877,0.7509999999999999,0.693,0.14594468344204936,0.13390445287592195,0.11392551294595953,0.10517415319364352
2014,2,2014.08,0.9575,0.856,0.741,0.696,0.14843985524447267,0.12979815098837116,0.11293503663611215,0.10561893769585072
2014,3,2014.17,0.9685,0.8590000000000001,0.763,0.7020000000000001,0.14966905366507802,0.1318572049605178,0.1167381792731067,0.10622659742267944
2014,4,2014.25,0.9890000000000001,0.8809999999999999,0.73,0.7070000000000001,0.15219632879935047,0.13573732905873756,0.11066277603602756,0.10710556708220166
2014,5,2014.33,1.0075,0.875,0.747,0.7190000000000001,0.155125,0.13380045777201213,0.11333226592634595,0.10863067016271236
2014,6,2014.42,1.0095,0.882,0.7509999999999999,0.7290000000000001,0.15519513724662895,0.1348305974176485,0.11407901866688715,0.11000646571906582
2014,7,2014.5,1.001,,0.76,0.736,0.15395136407320334,,0.1152605743522042,0.11094665384769384
2014,8,2014.58,1.012,,0.765,0.7390000000000001,0.15513619822594596,,0.11586009882612736,0.11149763450405577
2014,9,2014.67,1.0325,,0.7659999999999999,0.747,0.15824827210747042,,0.11600866346958745,0.11258864285530756
2014,10,2014.75,1.048,0.894,0.775,0.7509999999999999,0.1610491850336412,0.14082545934595775,0.11721374706065835,0.1130929816566881
2014,11,2014.83,1.053,0.928,0.78,0.754,0.1610604001609334,0.14483314537770695,0.11853269591129698,0.113457525091992
2014,12,2014.92,1.055,0.936,0.778,0.752,0.16360107731919124,0.14494191940222126,0.11840139357287988,0.11315847294833915
2015,1,2015.0,1.0345,0.947,0.81,0.75,0.15964188242751334,0.1437435302891925,0.12564334443176844,0.11285942583586005
2015,2,2015.08,1.031,0.946,0.818,0.76,0.15925018838293412,0.14615269412501433,0.1256355443336001,0.11473883387938015
2015,3,2015.17,1.0525,0.961,0.826,0.763,0.16128705969481866,0.14613426189638076,0.1270244464660248,0.11507737614318465
2015,4,2015.25,1.0695,0.965,0.8109999999999999,0.77,0.16339271900852867,0.14689303080813598,0.12419228035590615,0.11593209219193795
2015,5,2015.33,1.084,0.963,0.8,0.789,0.16516585603568312,0.14713871856177085,0.122,0.11929678327599615
2015,6,2015.42,1.0925,1.0,0.8079999999999999,0.7909999999999999,0.16616637934612405,0.15425952158618927,0.1231805179401353,0.11959440831410136
2015,7,2015.5,1.083,1.005,0.82,0.807,0.16557174426815705,0.15249446711274475,0.12513193037750195,0.12185689352679233
2015,8,2015.58,1.0795,0.987,0.83,0.816,0.16477243587748527,0.1531006286727785,0.1266066743896229,0.1233156924320664
2015,9,2015.67,1.1055,0.955,0.8390000000000001,0.826,0.1688843705764391,0.1527401797170607,0.12793444610424515,0.12458013485303344
2015,10,2015.75,1.1225,0.957,0.8390000000000001,0.8290000000000001,0.1708541501544519,0.15104834490983346,0.12742928431094638,0.1250276869337348
2015,11,2015.83,1.1420000000000001,1.027,0.841,0.825,0.1738215751855908,0.15797595544892268,0.12757281254248493,0.12443095475001388
2015,12,2015.92,1.158,1.035,0.851,0.8290000000000001,0.17729055248376885,0.15758033665403812,0.13112788605022194,0.1250276869337348
2016,1,2016.0,1.1475,1.024,0.851,0.831,0.1760568533883302,0.15776235292363006,0.12988657551879634,0.12513441772749812
2016,2,2016.08,1.153,1.028,0.868,0.835,0.17718338663655803,0.1560565282197448,0.13297007182069204,0.1257321060827345
2016,3,2016.17,1.1445,1.042,0.8809999999999999,0.841,0.1761605961189959,0.1601708150694127,0.13529457675753306,0.12671946377727455
2016,4,2016.25,1.1740000000000002,1.026,0.88,0.8540000000000001,0.17839131144761505,0.15642637245682073,0.1341640786499874,0.12909535235631067
2016,5,2016.33,1.198,1.055,0.883,0.863,0.18270492604196528,0.16347495985624216,0.13460684417963298,0.1303161636175651
2016,6,2016.42,1.1869999999999998,,0.882,0.873,0.181652972725469,,0.13351887507015628,0.13180630675350855
2016,7,2016.5,1.1740000000000002,1.079,0.893,0.882,0.17964258960502658,0.1651799700326889,0.1351539955014279,0.13326398613278834
2016,8,2016.58,1.1685,1.072,0.913,0.8959999999999999,0.17808305822003392,0.16671124737101572,0.13812784838692016,0.1354708824803323
2016,9,2016.67,1.1715,1.062,0.916,0.915,0.17818396567873326,0.16580859446964746,0.1387074619477986,0.13806723905402035
2016,10,2016.75,1.2000000000000002,1.036,0.921,0.913,0.1824828759089466,0.1648458674034627,0.13973697613731306,0.13756562979174702
2016,11,2016.83,1.2045,1.05,0.921,0.91,0.1833151811089305,0.16854153790683174,0.13931770346944425,0.1368658101937807
2016,12,2016.92,1.2015,1.104,0.93,0.906,0.1829571005044625,0.17160524467509727,0.14172244000157494,0.13642877262513212
2017,1,2017.0,1.193,1.111,0.938,0.903,0.18243725633762414,0.16988591024567046,0.1438627470890223,0.13598052250230544
2017,2,2017.08,1.19,1.081,0.975,0.902,0.18219357837201616,0.16472286574729084,0.1485431334663437,0.13583110836623544
2017,3,2017.17,1.1995,1.115,0.944,0.909,0.18389400649558973,0.17047452155674173,0.1439672184908773,0.136877034231459
2017,4,2017.25,1.229,1.107,0.948,0.918,0.1869382852708348,0.17152726459662326,0.14597890258527085,0.1384098623653676
2017,5,2017.33,1.2329999999999999,1.113,0.946,0.935,0.18901720159816146,0.16962400331321034,0.1437519043352122,0.1406807111867153
2017,6,2017.42,1.2225,1.111,0.946,0.943,0.18640987265968506,0.16988591024567046,0.14291469483576558,0.14187706826686264
2017,7,2017.5,1.237,1.135,0.959,0.948,0.18795957677117706,0.17341874898637688,0.1450993538924278,0.14248452547557575
2017,8,2017.58,1.206,1.139,0.967,0.959,0.18345315478344876,0.17346389393761458,0.14604281050431756,0.14434965361925886
2017,9,2017.67,1.213,1.105,0.971,0.963,0.18519193421960906,0.17201471594023576,0.1465261836669474,0.14479572680158762
2017,10,2017.75,1.252,1.115,0.979,0.968,0.1906773190497496,0.17294092199361027,0.14807404397800447,0.14554394525365869
2017,11,2017.83,1.254,1.127,0.976,0.97,0.19160861149750028,0.17305173359432147,0.1476277751644317,0.1458432377589033
2017,12,2017.92,1.2535,1.164,,0.965,0.191346937851119,0.18055791314700112,,0.14509501197491248
2018,1,2018.0,1.2425,1.151,,0.961,0.19020946512989306,0.1752370465968883,,0.144496444592938
2018,2,2018.08,1.2560000000000002,1.185,,0.964,0.19209583545720094,0.18026386909195088,,0.14494536901881344
2018,3,2018.17,1.2775,1.144,1.008,0.969,0.19461793500343172,0.17575710511953707,0.15454915075793849,0.14576564238530285
2018,4,2018.25,1.2925,1.18,1.0,0.979,0.19746839145797485,0.1804272706660498,0.15119854496654392,0.14742429413091995
2018,5,2018.33,1.2819999999999998,1.177,1.015,0.992,0.19601859605659866,0.1784542028084517,0.15319615693613206,0.14945715105005847
2018,6,2018.42,1.2715,1.179,1.02,0.997,0.1938202146965068,0.17972179194521734,0.1538343264684446,0.1500306718641225
2018,7,2018.5,1.254,1.227,1.031,1.008,0.19063737828663085,0.1894713764662093,0.15558156221095093,0.15167544296951962
2018,8,2018.58,1.2375,1.198,1.042,1.01,0.18908368682940369,0.1823542980025423,0.15722178602216674,0.15197450444071206
2018,9,2018.67,1.2625,1.173,1.04,1.017,0.19173651354137008,0.18000667348740154,0.1570350279396288,0.1530212485245105
2018,10,2018.75,1.285,1.158,1.0490000000000002,1.022,0.19555450007606576,0.1764445805345123,0.15849297303035234,0.1540321070426552
2018,11,2018.83,1.304,,1.052,1.018,0.19820030272428948,,0.15893973700745825,0.15325237355421287
2018,12,2018.92,1.3119999999999998,,1.053,1.022,0.1994655108032464,,0.15961579652402824,0.15393794204159025
2019,1,2019.0,1.2895,1.22,1.077,1.014,0.1969320457035878,0.18512968427564497,0.16468880502329233,0.1526545446424704
2019,2,2019.08,1.3005,1.19,1.073,1.007,0.19760188669392809,0.18152479169523925,0.16450198327071924,0.15169740439440618
2019,3,2019.17,1.3005,1.187,1.069,1.011,0.19744494327533435,0.17952939174408186,0.161592458054205,0.1522061841713404
2019,4,2019.25,1.314,1.251,1.075,1.023,0.20045114117909127,0.1934464331539871,0.16204185416120118,0.15399968344123305
2019,5,2019.33,1.321,,1.0659999999999998,1.033,0.200638163119582,,0.16069850652697426,0.15541397137966712
2019,6,2019.42,1.3185,,1.069,1.039,0.2002678222406186,,0.16105006209250586,0.15639124815666638
2019,7,2019.5,1.3035,,1.069,1.04,0.1983740800230716,,0.16114627671776968,0.15646085772486354
2019,8,2019.58,1.3025,,1.072,1.045,0.19766484418074956,,0.16169613477136674,0.15713549089877815
2019,9,2019.67,1.3184999999999998,1.176,1.069,1.0590000000000002,0.1999629981396558,0.18204933397296455,0.16114627671776968,0.1592304069579677
2019,10,2019.75,1.327,1.1840000000000002,1.072,1.062,0.20122413498385325,0.18397217180867328,0.16169613477136674,0.1598295654752274
2019,11,2019.83,1.3345,1.197,1.071,1.056,0.20304194301917028,0.18332267317492404,0.1615469668548438,0.15885389513637996
2019,12,2019.92,1.3239999999999998,1.222,1.082,1.046,0.2004949126536631,0.1868017398205916,0.16378427885484004,0.15728512326345429
2020,1,2020.0,1.3050000000000002,1.23,1.0590000000000002,1.045,0.19796038113723666,0.18692311253560914,0.1597570733958281,0.15713549089877815
2020,2,2020.08,1.3095,1.216,1.107,1.041,0.1984106363706341,0.1848506424116508,0.1680732057765306,0.15669021188319324
2020,3,2020.17,1.307,1.23,1.097,1.048,0.1986444122043205,0.18632297228200284,0.165643298989123,0.15765734997138572
2020,4,2020.25,1.3155,1.224,1.085,1.0490000000000002,0.19998351338297865,0.18729111030692303,0.16385530964848222,0.15806334964184454
2020,5,2020.33,1.3175,1.235,1.09,1.056,0.19988907079928106,0.18679818655436675,0.16438141622458424,0.1590174833155147
2020,6,2020.42,1.315,1.225,1.088,1.069,0.19944375773636036,0.18572308014891414,0.16418964644580974,0.16096000279572562
2020,7,2020.5,1.291,1.225,1.096,1.078,0.19678750595502756,0.18763811579740405,0.16561207685431634,0.162221730973381
2020,8,2020.58,1.2915,1.207,1.093,1.084,0.19713352232687364,0.1863198929261178,0.16516537924153474,0.16311885237457993
2020,9,2020.67,1.3005,1.194,1.095,1.086,0.19827885824010585,0.18765076605225994,0.1652333577096344,0.16350048929590388
2020,10,2020.75,1.329,1.198,1.094,1.086,0.2034223992091333,0.18327053773042734,0.1653142764554834,0.163589150006961
2020,11,2020.83,1.3359999999999999,1.203,1.108,1.08,0.20455111830542508,0.18381295520174848,0.16792391134082124,0.16278820596099705
2020,12,2020.92,1.3355,1.223,1.113,1.075,0.20408602506051216,0.1860508062331362,0.1685268598769941,0.16204185416120118
2021,1,2021.0,1.3095,1.238,1.112,1.069,0.1987027443821549,0.18826972672206224,0.1683782646305633,0.16096000279572562
2021,2,2021.08,1.3235,1.232,1.127,1.075,0.20056027928032008,0.1870615941341247,0.17088856749355705,0.16204185416120118
2021,3,2021.17,1.3365,1.264,1.117,1.083,0.20309228351909386,0.1913743974516968,0.1689881726630595,0.16305214656667355
2021,4,2021.25,1.36,1.257,1.107,1.087,0.20657262645374871,0.1906176867449608,0.1675010522355009,0.16373851868146358
2021,5,2021.33,1.3585,1.265,1.108,1.095,0.2061952972911846,0.1925981892438244,0.16728251552388848,0.1650274598362345
2021,6,2021.42,1.34,1.26,1.112,1.107,0.2042871753194507,0.19136614120580475,0.1672310975865434,0.16672613022558885
2021,7,2021.5,1.332,1.267,1.114,1.107,0.202756726152303,0.19195833532305914,0.1679625255823453,0.16672613022558885
